entry_id,bibliography,date,date_modified,headword,morph_type,note,other_sources,pronunciation,sense,these_vars,variant_of
wʌt_6f82fc68-dc2b-409a-86de9dcd3f28347f,SIL Dict 2011,2018-03-08T07:17:53Z,,wʌt,stem,{'Note': 'Predicted phonemic form from source Sil Dict 2011.'},{'Sil Dict 2011': 'wät'},wʌt,['a3abfa60-b011-4cff-9a02-93a83f8e8399'],"{'wät2_6f82fc68-dc2b-409a-86de-9dcd3f28347e': {'type': '_component-lexeme', 'variant-type': 'SIL Dict 2011'}}",{}
rãj_6febe128-074d-4333-95c3ec6d614a6d53,Martins,2018-06-20T05:09:53Z,,rãj,stem,{'Note': 'Predicted phonemic form from source Martins.'},{'Martins': 'ɾãj'},rãj,['7ed883d8-43d4-4308-89ca-f3b9d42e6ad4'],"{'ɾãj_6febe128-074d-4333-95c3-ec6d614a6d52': {'type': '_component-lexeme', 'variant-type': 'Martins'}}",{}
nu kaʃewʌ̃n_703eb3cb-7eb8-40b3-a9181577508e601e,SIL Dict 2011,2018-03-08T07:17:53Z,,nu kaʃewʌ̃n,phrase,{'Note': 'Predicted phonemic form from source Sil Dict 2011.'},{'Sil Dict 2011': 'nu kasewä̃n'},nu kaʃewʌ̃n,['55d7c82e-f85a-4179-960d-a5f463c4a251'],"{'nu kasewä̃n_703eb3cb-7eb8-40b3-a918-1577508e601d': {'type': '_component-lexeme', 'variant-type': 'SIL Dict 2011'}}",{}
pɔ̰̃:d_708f622c-e2c2-456a-a655df9b7f44ae2,,2018-06-20T05:09:53Z,,pɔ̰̃:d,stem,{'Note': 'Predicted phonemic form from source undef.'},{'undef': 'pɔ̰̃ːd'},pɔ̰̃:d,['c129d025-a31f-417d-bd34-173a03678aa5'],"{'pɔ̰̃ːd1_708f622c-e2c2-456a-a655-0df9b7f44ae1': {'type': '_component-lexeme', 'variant-type': ''}}",{}
gə:w_70fc9c7c-beca-459a-a97351d3d66e4ec5,SIL Dict 2011,2018-03-08T07:17:53Z,,gə:w,stem,{'Note': 'Predicted phonemic form from source Sil Dict 2011.'},"{'Martins': 'gɤːw (n.) gʌ:w (v.)', 'Weir': 'gʉ́ʉ́w', 'Sil Dict 2011': 'gëëw'}",gə:w,"['0564e6eb-e843-4847-8845-9a7bbca7197e', 'e304c06d-bb2f-4566-b11e-49cd0559bec2'] ","{'gɤːw_c6bf71e3-c56e-4d86-87d2-0c8e3dbf086d': {'type': '_component-lexeme', 'variant-type': 'Martins', 'summary': 'roça'}, 'gʉ́ʉ́w_f4e616c0-d970-4598-9274-5277a8930d61': {'type': '_component-lexeme', 'variant-type': 'Weir', 'summary': '1986; field'}, 'gëëw_70fc9c7c-beca-459a-a973-51d3d66e4ec4': {'type': '_component-lexeme', 'variant-type': 'SIL Dict 2011'}}",{}
ahṵ̃:m_7101b90d-ca9a-4580-9d2ad92b4ebe63d8,SIL Dict 2011,2018-03-08T07:17:53Z,,ahṵ̃:m,stem,{'Note': 'Predicted phonemic form from source Sil Dict 2011.'},{'Sil Dict 2011': 'ahʹũũm'},ahṵ̃:m,['472c2165-859a-4acf-aca2-e864bd6380d2'],"{'ahʹũũm_7101b90d-ca9a-4580-9d2a-d92b4ebe63d7': {'type': '_component-lexeme', 'variant-type': 'SIL Dict 2011'}}",{}
takə̰p_713254c9-c9a3-408e-89d8f85183abb1e9,Epps/Obert Fieldnotes 2019,2018-03-08T07:17:53Z,2019-12-02T13:43:44Z,takʹëp,stem,"{'Note': 'Predicted phonemic form from source Sil Dict 2011.','bibliography': 'Epps/Obert; Fieldnotes 2019'}","{'Martins': 'takɤ̰p', 'Sil Dict 2011': 'takʹëp'}",takə̰p %OR% takə̰p,"['e51b5395-a1b4-44d8-84cd-019a3371d037', 'e51b5395-a1b4-44d8-84cd-019a3371d037']","{'takɤ̰p_05bff17e-0f67-47a7-8c0f-aaeb5194a218': {'type': '_component-lexeme', 'variant-type': 'Martins'}, 'takʹëp_713254c9-c9a3-408e-89d8-f85183abb1e8': {'type': '_component-lexeme', 'variant-type': 'SIL Dict 2011'}}",
wawo̰:ʃ_713c2e49-683d-4b4c-b21acb6fbd07c006,SIL Dict 2011,2018-03-08T07:17:53Z,,wawo̰:ʃ,stem,{'Note': 'Predicted phonemic form from source Sil Dict 2011.'},{'Sil Dict 2011': 'wawʹoos'},wawo̰:ʃ,['16cb708c-838d-49e0-8f4f-fa9b6c847124'],"{'wawʹoos_713c2e49-683d-4b4c-b21a-cb6fbd07c005': {'type': '_component-lexeme', 'variant-type': 'SIL Dict 2011'}}",{}
tabɔd_722cdc06-b06b-423a-a68b5eaf8634afd3,Barbosa,2018-06-20T05:09:54Z,,tabɔd,stem,{'Note': 'Predicted phonemic form from source Barbosa.'},{'Barbosa': 'tabɔd'},tabɔd,['b63b126f-e8a1-49ca-ab78-d123b8b7df38'],"{'tabɔd_722cdc06-b06b-423a-a68b-5eaf8634afd2': {'type': '_component-lexeme', 'variant-type': 'Barbosa'}}",{}
ho:g_723e50e1-90fb-40f4-bc9c896a5af946c4,Martins,2018-06-20T05:09:53Z,,ho:g,stem,{'Note': 'Predicted phonemic form from source Martins.'},{'Martins': 'hoːg'},ho:g,['576f94eb-c354-46e8-8cc8-8c8a8302af39'],"{'hoːg_723e50e1-90fb-40f4-bc9c-896a5af946c3': {'type': '_component-lexeme', 'variant-type': 'Martins'}}",{}
dakə:_72943245-797e-4342-b1592272bb0b1244,SIL Dict 2011,2018-03-08T07:17:53Z,,dakə:,stem,{'Note': 'Predicted phonemic form from source Sil Dict 2011.'},{'Sil Dict 2011': 'dakëë'},dakə:,['4094d4fb-6161-476e-ab87-f393940a25d0'],"{'dakëë_72943245-797e-4342-b159-2272bb0b1243': {'type': '_component-lexeme', 'variant-type': 'SIL Dict 2011'}}",{}
hiwi_72b3cc1c-0855-48c3-a31377ddde846f2b,Martins,2018-06-20T05:09:53Z,,hiwi,stem,{'Note': 'Predicted phonemic form from source Martins.'},{'Martins': 'hiwiʔ'},hiwi,['c9005353-607b-4122-ab64-e086edf63149'],"{'hiwiʔ_72b3cc1c-0855-48c3-a313-77ddde846f2a': {'type': '_component-lexeme', 'variant-type': 'Martins'}}",{}
ɨm_73d74d6f-08f3-463a-adc337a43c4c0787,Martins,2018-06-20T05:09:53Z,,ɨm,stem,{'Note': 'Predicted phonemic form from source Martins.'},{'Martins': 'ʔɯm'},ɨm,"['e4b26a30-d0d0-44c5-82df-23171ee326e7', ""0756e835-a474-4cee-ae34-0eab4eb8a19f""]","{'ʔɯm1_73d74d6f-08f3-463a-adc3-37a43c4c0786': {'type': '_component-lexeme', 'variant-type': 'Martins'}}",{}
pa:c_7569e0f9-e595-4b3e-8f10829c81231902,Martins,2018-06-20T05:09:53Z,,pa:c,stem,{'Note': 'Predicted phonemic form from source Martins.'},{'Martins': 'paːɟ'},pa:c,['4a32a52e-b9e4-4201-92f7-a38ecfcfe964'],"{'paːɟ_7569e0f9-e595-4b3e-8f10-829c81231901': {'type': '_component-lexeme', 'variant-type': 'Martins'}}",{}
ɨh_75c83f39-6f85-4520-ac431d873a3fc10,Weir 1994,2018-06-20T05:09:54Z,,ɨh,stem,{'Note': 'Predicted phonemic form from source Weir.'},{'Weir': 'ɨh'},ɨh,['ace27870-012b-4cda-8296-e3c2ff341b60'],"{'ɨh_75c83f39-6f85-4520-ac43-01d873a3fc0f': {'type': '_component-lexeme', 'variant-type': 'Weir 1994'}}",{}
ʌ̃h_76c0c9b7-a018-4dfc-914d28f21d9c1e81,SIL Dict 2011,2018-03-08T07:17:53Z,,ʌ̃h,stem,{'Note': 'Predicted phonemic form from source Sil Dict 2011.'},{'Sil Dict 2011': 'ä̃h'},ʌ̃h,['3d7a245a-3c01-482f-a9ae-7315b08028dd'],"{'ä̃h_76c0c9b7-a018-4dfc-914d-28f21d9c1e80': {'type': '_component-lexeme', 'variant-type': 'SIL Dict 2011'}}",{}
adʌk_774abf52-37f4-472c-9e05d6566bafdff,SIL Dict 2011,2018-03-08T07:17:53Z,,adʌk,stem,{'Note': 'Predicted phonemic form from source Sil Dict 2011.'},{'Sil Dict 2011': 'adäk'},adʌk,['e3697b1e-4f93-4ceb-ad0c-61c4a1dfff2d'],"{'adäk1_774abf52-37f4-472c-9e05-0d6566bafdfe': {'type': '_component-lexeme', 'variant-type': 'SIL Dict 2011'}}",{}
ʃə:_77981701-bff1-498b-a88bf2ff0d46a7a3,Martins,2018-06-20T05:09:53Z,,ʃə:,stem,{'Note': 'Predicted phonemic form from source Martins.'},{'Martins': 'ʃɤːʔ'},ʃə:,['c37acd60-014e-4799-b6a8-82516412bb7c'],"{'ʃɤːʔ_77981701-bff1-498b-a88b-f2ff0d46a7a2': {'type': '_component-lexeme', 'variant-type': 'Martins'}}",{}
go:r_78eea66c-9fe0-4ee5-a7ca79a089efa99a,SIL Dict 2011,2018-03-08T07:17:53Z,,go:r,stem,{'Note': 'Predicted phonemic form from source Sil Dict 2011.'},"{'Sil Dict 2011': 'goor', 'Martins': 'gɔːɾ'}",go:r,['33719b6a-86d7-408c-b28a-13af6994d7f1'],"{'goor_78eea66c-9fe0-4ee5-a7ca-79a089efa999': {'type': '_component-lexeme', 'variant-type': 'SIL Dict 2011'}}",{}
dõm karekẽ:t_79484fd0-7647-445a-83859f00f9238676,SIL Dict 2011,2018-03-08T07:17:53Z,,dõm karekẽ:t,phrase,{'Note': 'Predicted phonemic form from source Sil Dict 2011.'},{'Sil Dict 2011': 'dõm karekẽẽt'},dõm karekẽ:t,['72dfd244-8c02-4283-8a2b-8bffb49a0394'],"{'dõm karekẽẽt_79484fd0-7647-445a-8385-9f00f9238675': {'type': '_component-lexeme', 'variant-type': 'SIL Dict 2011'}}",{}
mɨ:j_79d22043-a50a-490e-92dc1dc765665622,SIL Dict 2011,2018-03-08T07:17:53Z,,mɨ:j,stem,{'Note': 'Predicted phonemic form from source Sil Dict 2011.'},{'Sil Dict 2011': 'myyj'},mɨ:j,['acd0a02b-de35-4f49-bbd4-4a45184b76c5'],"{'myyj_79d22043-a50a-490e-92dc-1dc765665621': {'type': '_component-lexeme', 'variant-type': 'SIL Dict 2011'}}",{}
gada_79da67ca-9ef7-4e25-99343fa80326f1e8,SIL Dict 2011,2018-03-08T07:17:52Z,,gada,stem,{'Note': 'Predicted phonemic form from source Sil Dict 2011.'},{'Sil Dict 2011': 'gada'},gada,['a8001b80-aea8-4a40-af26-d4a9e704890f'],"{'gada_79da67ca-9ef7-4e25-9934-3fa80326f1e7': {'type': '_component-lexeme', 'variant-type': 'SIL Dict 2011'}}",{}
ra:t_7a8a7378-0ed1-4ee0-a3ca81703d09c2b0,Martins,2018-06-20T05:09:53Z,,ra:t,stem,{'Note': 'Predicted phonemic form from source Martins.'},{'Martins': 'ɾaːt'},ra:t,['89205f79-7120-40fc-8923-1214ed383cd4'],"{'ɾaːt_7a8a7378-0ed1-4ee0-a3ca-81703d09c2af': {'type': '_component-lexeme', 'variant-type': 'Martins'}}",{}
ʃe:h_7ae1b6f3-336e-4130-bcf57e76f3853f43,SIL Dict 2011,2018-03-08T07:17:53Z,,ʃe:h,stem,{'Note': 'Predicted phonemic form from source Sil Dict 2011.'},{'Sil Dict 2011': 'seeh'},ʃe:h,['fd97e6ad-10cc-4398-b747-938462021688'],"{'seeh1_7ae1b6f3-336e-4130-bcf5-7e76f3853f42': {'type': '_component-lexeme', 'variant-type': 'SIL Dict 2011'}}",{}
aha_7b0d5ed4-7e8a-427a-a07d90a64f3094dc,Sil Dict,2018-03-08T07:17:52Z,2020-01-22T21:30:29Z,aha,stem,"{'Note': 'Predicted phonemic form from source Sil Dict 2011.', 'bibliography': 'SIL 2011'}",{'Sil Dict 2011': 'aha'},aha %OR% aha,"['75f04d15-d086-4211-9772-1a28fe91ff37', '75f04d15-d086-4211-9772-1a28fe91ff37']","{'aha_7b0d5ed4-7e8a-427a-a07d-90a64f3094db': {'type': '_component-lexeme', 'variant-type': 'SIL Dict 2011'}}",
ɔ:w_7b46d0e4-14b6-4aba-9b6d703bd75a6886,Weir 1994,2018-06-20T05:09:54Z,,ɔ:w,stem,{'Note': 'Predicted phonemic form from source Weir.'},{'Weir': 'óów'},ɔ:w,['d23385de-69ff-4c10-8d02-426abf0f1d4c'],"{'óów_7b46d0e4-14b6-4aba-9b6d-703bd75a6885': {'type': '_component-lexeme', 'variant-type': 'Weir 1994'}}",{}
kajʌk_7bb241fa-1304-4ef6-bd393fb1346b69a,SIL Dict 2011,2018-03-08T07:17:53Z,,kajʌk,stem,{'Note': 'Predicted phonemic form from source Sil Dict 2011.'},{'Sil Dict 2011': 'kajäk'},kajʌk,['51108a9e-cc11-4cfa-a735-744da668a4aa'],"{'kajäk_7bb241fa-1304-4ef6-bd39-03fb1346b699': {'type': '_component-lexeme', 'variant-type': 'SIL Dict 2011'}}",{}
no: kena̰:k_7c184abd-1399-4ba0-b334a56f7ead37d,SIL Dict 2011,2018-03-08T07:17:53Z,,no: kena̰:k,phrase,{'Note': 'Predicted phonemic form from source Sil Dict 2011.'},{'Sil Dict 2011': 'noo kenʹaak'},no: kena̰:k,['7eba24e2-94bc-4963-b826-bd027b2e7085'],"{'noo kenʹaak_7c184abd-1399-4ba0-b334-0a56f7ead37c': {'type': '_component-lexeme', 'variant-type': 'SIL Dict 2011'}}",{}
naji:ʃ_7c288356-e6a0-4e2b-8f298c7cc96675da,SIL Dict 2011,2018-03-08T07:17:53Z,,naji:ʃ,stem,{'Note': 'Predicted phonemic form from source Sil Dict 2011.'},{'Sil Dict 2011': 'najiis'},naji:ʃ,['e288c784-25c6-4c91-990a-7e62b6229a0f'],"{'najiis_7c288356-e6a0-4e2b-8f29-8c7cc96675d9': {'type': '_component-lexeme', 'variant-type': 'SIL Dict 2011'}}",{}
mɨ̰j_7cd38671-1bfe-4dd7-99cc7339b1622ddd,Barbosa,2018-06-20T05:09:54Z,,mɨ̰j,stem,{'Note': 'Predicted phonemic form from source Barbosa.'},{'Barbosa': 'mɨ̰j'},mɨ̰j,['9c14ccac-e14c-4308-8362-3cc93bac34bc'],"{'mɨ̰j_7cd38671-1bfe-4dd7-99cc-7339b1622ddc': {'type': '_component-lexeme', 'variant-type': 'Barbosa'}}",{}
apə:m_7e41cce1-029f-43d8-962451e60ee383a3,SIL Dict 2011,2018-03-08T07:17:53Z,,apə:m,stem,{'Note': 'Predicted phonemic form from source Sil Dict 2011.'},{'Sil Dict 2011': 'apëëm'},apə:m,['66506917-c97c-4e7b-8070-11ff24f9304a'],"{'apëëm_7e41cce1-029f-43d8-9624-51e60ee383a2': {'type': '_component-lexeme', 'variant-type': 'SIL Dict 2011'}}",{}
atə:h_7e4715cc-02ed-41de-b7e86d2b30d174ce,SIL Dict 2011,2018-03-27T02:54:27Z,,atə:h,stem,{'Note': 'Predicted phonemic form from source Sil Dict 2011.'},{'Sil Dict 2011': 'atëëh'},atə:h,['16134e8b-c30e-4f5d-9ae5-02f30c6f29a6'],"{'atëëh_7e4715cc-02ed-41de-b7e8-6d2b30d174cd': {'type': '_component-lexeme', 'variant-type': 'SIL Dict 2011'}}",{}
kaʃarõ:_7eaf28d1-1aab-4a34-a6b4de0eed6eb7b8,SIL Dict 2011,2018-03-08T07:17:53Z,,kaʃarõ:,stem,{'Note': 'Predicted phonemic form from source Sil Dict 2011.'},{'Sil Dict 2011': 'kasarõõ'},kaʃarõ:,['32a368a7-d87b-441c-bc01-f27a308a8b1a'],"{'kasarõõ_7eaf28d1-1aab-4a34-a6b4-de0eed6eb7b7': {'type': '_component-lexeme', 'variant-type': 'SIL Dict 2011'}}",{}
gaje:ɲ_7ed65294-18c4-4aec-a788637cd21a6b3b,SIL Dict 2011,2018-03-08T07:17:53Z,,gaje:ɲ,stem,{'Note': 'Predicted phonemic form from source Sil Dict 2011.'},{'Sil Dict 2011': 'gajeenh'},gaje:ɲ,['f7801daa-0d39-48f9-9f63-f852c4125e16'],"{'gajeenh_7ed65294-18c4-4aec-a788-637cd21a6b3a': {'type': '_component-lexeme', 'variant-type': 'SIL Dict 2011'}}",{}
hɔ̃k_7ee84e60-c92c-46bb-bfdb1ba24ed847f5,Martins,2018-06-20T05:09:53Z,,hɔ̃k,stem,{'Note': 'Predicted phonemic form from source Martins.'},{'Martins': 'hɔ̃k'},hɔ̃k,['1b5d7c5a-a3da-44fb-a0ba-579d735ebc99'],"{'hɔ̃k_7ee84e60-c92c-46bb-bfdb-1ba24ed847f4': {'type': '_component-lexeme', 'variant-type': 'Martins'}}",{}
ʃarã:p_7f093b97-1ce4-4164-a722fec8830ed2b4,Weir 1986,2018-06-20T05:09:54Z,,ʃarã:p,stem,{'Note': 'Predicted phonemic form from source Weir.'},{'Weir': 'salãap'},ʃarã:p,['e6ed8205-a75b-492e-b735-026e48c1919b'],"{'salãap_7f093b97-1ce4-4164-a722-fec8830ed2b3': {'type': '_component-lexeme', 'variant-type': 'Weir 1986'}}",{}
wɔb_7fe65044-e9d0-4f98-b4bad4a27fd13173,SIL Dict 2011,2018-03-08T07:17:53Z,,wɔb,stem,{'Note': 'Predicted phonemic form from source Sil Dict 2011.'},{'Sil Dict 2011': 'wób'},wɔb,['c151d1cc-266b-4c08-9a1e-86bf232ecbe0'],"{'wób_7fe65044-e9d0-4f98-b4ba-d4a27fd13172': {'type': '_component-lexeme', 'variant-type': 'SIL Dict 2011'}}",{}
du gahõ:h_80c7e610-2b7f-4a71-adf48f48dd3968d,SIL Dict 2011,2018-03-08T07:17:53Z,,du gahõ:h,phrase,{'Note': 'Predicted phonemic form from source Sil Dict 2011.'},{'Sil Dict 2011': 'du gahõõh'},du gahõ:h,['51bc5acc-97f9-433f-b777-5a771ad5549d'],"{'du gahõõh_80c7e610-2b7f-4a71-adf4-08f48dd3968c': {'type': '_component-lexeme', 'variant-type': 'SIL Dict 2011'}}",{}
gə:t_80dd9aea-7e89-4714-a295f1bddb8ebddb,SIL Dict 2011,2018-03-08T07:17:53Z,,gə:t,stem,{'Note': 'Predicted phonemic form from source Sil Dict 2011.'},{'Sil Dict 2011': 'gëët'},gə:t,['3f036fac-b519-4356-8dd9-1eea00075b41'],"{'gëët_80dd9aea-7e89-4714-a295-f1bddb8ebdda': {'type': '_component-lexeme', 'variant-type': 'SIL Dict 2011'}}",{}
kaʃuk_80e22748-ddc0-473f-87d0b27542f25c01,SIL Dict 2011,2018-03-08T07:17:53Z,,kaʃuk,stem,{'Note': 'Predicted phonemic form from source Sil Dict 2011.'},{'Sil Dict 2011': 'kasuk'},kaʃuk,['cb9fef40-4b1b-4ca3-b48f-062d545d3841'],"{'kasuk_80e22748-ddc0-473f-87d0-b27542f25c00': {'type': '_component-lexeme', 'variant-type': 'SIL Dict 2011'}}",{}
karẽn_80e42cbd-c06a-483c-b021b0358dc74459,SIL Dict 2011,2018-03-08T07:17:53Z,,karẽn,stem,{'Note': 'Predicted phonemic form from source Sil Dict 2011.'},"{'Weir': 'lẽn', 'Sil Dict 2011': 'karẽn'}",karẽn,['5db5f38b-08f4-4885-acdf-68dfb87f8352'],"{'lẽn_27bc0b6c-fc38-4c5e-badf-1232a67d4852': {'type': '_component-lexeme', 'variant-type': 'Weir'}, 'karẽn1_80e42cbd-c06a-483c-b021-b0358dc74458': {'type': '_component-lexeme', 'variant-type': 'SIL Dict 2011'}}",{}
karak_6f6f498f-e045-44a7-b814505bba4b8eb5,SIL Dict 2011,2018-03-08T07:17:53Z,,karak,stem,{'Note': 'Predicted phonemic form from source Sil Dict 2011.'},"{'Sil Dict 2011': 'karak', 'Barbosa': 'kaɾak'}",karak,"['7679dbd2-66c4-4181-8750-4e10291c88ea', '251ceaa1-02fa-4994-9a82-0abbc8418f91']","{'karak_6f6f498f-e045-44a7-b814-505bba4b8eb4': {'type': '_component-lexeme', 'variant-type': 'SIL Dict 2011'}}",{}
ɨd_81932843-b81d-48e9-988fc34c461ec696,SIL Dict 2011,2018-03-08T07:17:53Z,,ɨd,stem,{'Note': 'Predicted phonemic form from source Sil Dict 2011.'},"{'Cartilhas': 'yd', 'Sil Dict 2011': 'yd'}",ɨd,['4f1ffcc8-89dd-465c-afaa-dd5aaf49639d'],"{'yd2_d910005f-ac8b-4310-9ed0-79680c7a88fd': {'type': '_component-lexeme', 'variant-type': 'Cartilhas'}, 'yd1_81932843-b81d-48e9-988f-c34c461ec695': {'type': '_component-lexeme', 'variant-type': 'SIL Dict 2011'}}",{}
jadatok_822037e0-e6c9-4f26-b81fc14857de83fc,SIL Dict 2011,2018-03-08T07:17:52Z,,jadatok,stem,{'Note': 'Predicted phonemic form from source Sil Dict 2011.'},{'Sil Dict 2011': 'jadatok'},jadatok,['b1175a2d-aa4a-4330-b39f-fa0a408497a5'],"{'jadatok_822037e0-e6c9-4f26-b81f-c14857de83fb': {'type': '_component-lexeme', 'variant-type': 'SIL Dict 2011'}}",{}
mo: na̰: kawa̰:t_82d0dccc-bff7-4bfb-802a812407c55173,SIL Dict 2011,2018-03-20T22:57:47Z,,mo: na̰: kawa̰:t,root,{'Note': 'Predicted phonemic form from source Sil Dict 2011.'},{'Sil Dict 2011': 'moo nʹaa kawʹaat'},mo: na̰: kawa̰:t,['61bb1e24-6231-443a-ba04-ad4062d25ca9'],"{'moo nʹaa kawʹaat_82d0dccc-bff7-4bfb-802a-812407c55172': {'type': '_component-lexeme', 'variant-type': 'SIL Dict 2011'}}",{}
ko:k_82ddb37b-3544-4e8b-87c934ef6a494b60,Martins,2018-06-20T05:09:53Z,,ko:k,stem,{'Note': 'Predicted phonemic form from source Martins.'},"{'Martins': 'koːk, Não indicativo: kog'}",ko:k,['5b16c8f0-22e1-4e05-9006-d239ef9293bb'],"{'koːk1_82ddb37b-3544-4e8b-87c9-34ef6a494b5f': {'type': '_component-lexeme', 'variant-type': 'Martins'}}",{}
aku:ʃ_8388b674-a9f9-418b-8a3aec5046b448ab,SIL Dict 2011,2018-03-08T07:17:52Z,,aku:ʃ,stem,{'Note': 'Predicted phonemic form from source Sil Dict 2011.'},{'Sil Dict 2011': 'akuus'},aku:ʃ,['b4be0a8d-cf7e-494d-8e8e-8d6bb5d7e987'],"{'akuus_8388b674-a9f9-418b-8a3a-ec5046b448aa': {'type': '_component-lexeme', 'variant-type': 'SIL Dict 2011'}}",{}
agə:m_12345678-1234-1234-123456789abcdeff,SIL Dict 2011,2018-03-08T07:17:53Z,,agʹëëm,stem,{'Note': 'Predicted phonemic form from source Sil Dict 2011.'},{'Sil Dict 2011': '(a/e)gëëm'},agə̰:m,['cb6e0add-0958-4286-a975-1f7436e47ba6'],,
kaja:_83922ee0-946f-468f-b13dbdba82d957bb,SIL Dict 2011,2018-03-08T07:17:52Z,,kaja:,stem,{'Note': 'Predicted phonemic form from source Sil Dict 2011.'},{'Sil Dict 2011': 'kajaa'},kaja:,['51df100f-fdcb-460f-8f6d-932797cc5b68'],"{'kajaa_83922ee0-946f-468f-b13d-bdba82d957ba': {'type': '_component-lexeme', 'variant-type': 'SIL Dict 2011'}}",{}
ra:b_844bc49d-15ff-46f9-9bbc334bd10da621,Martins,2018-06-20T05:09:53Z,,ra:b,stem,{'Note': 'Predicted phonemic form from source Martins.'},{'Martins': 'ɾaːb'},ra:b,['53cc9f67-9981-46dd-8f52-4fc06b3699df'],"{'ɾaːb_844bc49d-15ff-46f9-9bbc-334bd10da620': {'type': '_component-lexeme', 'variant-type': 'Martins'}}",{}
aʃu:_844f59f2-271d-44ac-98c625f13b1b75d0,SIL Dict 2011,2018-03-08T07:17:52Z,,aʃu:,stem,{'Note': 'Predicted phonemic form from source Sil Dict 2011.'},{'Sil Dict 2011': 'asuu(h)'},aʃu:,['c53f2fbb-8c11-46bf-980a-49a8c5d51bd7'],"{'asuu_844f59f2-271d-44ac-98c6-25f13b1b75cf': {'type': '_component-lexeme', 'variant-type': 'SIL Dict 2011'}}",{}
cɨ:_848fc074-d423-48a0-92ca90f8e8726e7f,Martins,2018-06-20T05:09:53Z,,cɨ:,stem,{'Note': 'Predicted phonemic form from source Martins.'},{'Martins': 'ɟɯːʔ'},cɨ:,['b9018293-75b3-4b88-bf0d-a671def864b8'],"{'ɟɯːʔ2_848fc074-d423-48a0-92ca-90f8e8726e7e': {'type': '_component-lexeme', 'variant-type': 'Martins'}}",{}
naə:ɲ_8604bf25-763e-4f74-9f621229dc8c1306,Epps/Obert Fieldnotes 2019,2018-03-08T07:17:53Z,2019-12-30T14:02:49Z,naëënh,stem,"{'Note': 'Predicted phonemic form from source Sil Dict 2011.', 'bibliography': 'Epps/Obert; Fieldnotes 2019, SIL 2011'}",{'Sil Dict 2011': 'naëënh'},naə:ɲ %OR% naə:ɲ,"['194b2515-9d18-4079-a9d9-9d90c46fc9f5', '194b2515-9d18-4079-a9d9-9d90c46fc9f5']","{'naëënh_8604bf25-763e-4f74-9f62-1229dc8c1305': {'type': '_component-lexeme', 'variant-type': 'SIL Dict 2011'}}",
ɛ:_875e56c4-82d8-40d5-8e1cc1ccfd207728,Weir 1986; Weir 1990,2018-06-20T05:09:54Z,,ɛ:,stem,{'Note': 'Predicted phonemic form from source Weir.'},{'Weir': 'éé'},ɛ:,['af9b2d2b-6e9b-4497-8369-278ff0a21710'],"{'éé2_875e56c4-82d8-40d5-8e1c-c1ccfd207727': {'type': '_component-lexeme', 'variant-type': 'Weir 1986; Weir 1990'}}",{}
ʃḭ:_87e2a37f-5fa9-4360-8557ae895c42d81f,,2018-06-20T05:09:53Z,,ʃḭ:,stem,{'Note': 'Predicted phonemic form from source undef.'},{'undef': 'ʃḭːʔ'},ʃḭ:,['a18c21c3-5a35-44e6-be57-6356f3c9ae9a'],"{'ʃḭːʔ_87e2a37f-5fa9-4360-8557-ae895c42d81e': {'type': '_component-lexeme', 'variant-type': ''}}",{}
gaʃɨ:p_892b7b19-8365-483e-82379c74d12d8d10,SIL Dict 2011,2018-03-08T07:17:53Z,,gaʃɨ:p,stem,{'Note': 'Predicted phonemic form from source Sil Dict 2011.'},{'Sil Dict 2011': 'gasyyp'},gaʃɨ:p,['24bcbe78-ccca-4006-98be-eada51fff66e'],"{'gasyyp_892b7b19-8365-483e-8237-9c74d12d8d0f': {'type': '_component-lexeme', 'variant-type': 'SIL Dict 2011'}}",{}
wʌ:_8959362b-3825-4848-9eba1c72cb36d5d5,Martins,2018-06-20T05:09:53Z,,wʌ:,stem,{'Note': 'Predicted phonemic form from source Martins.'},{'Martins': 'wʌːʔ'},wʌ:,['16d89732-ae85-46d9-b82d-a50ad6dd899d'],"{'wʌːʔ_8959362b-3825-4848-9eba-1c72cb36d5d4': {'type': '_component-lexeme', 'variant-type': 'Martins'}}",{}
ʃaduŋ_89eb9d16-7646-448f-8094acc78f173f15,Martins,2018-06-20T05:09:53Z,,ʃaduŋ,stem,{'Note': 'Predicted phonemic form from source Martins.'},{'Martins': 'ʃaduŋ'},ʃaduŋ,['2c112a51-912d-4c95-9374-f0fad9a4e65a'],"{'ʃaduŋ_89eb9d16-7646-448f-8094-acc78f173f14': {'type': '_component-lexeme', 'variant-type': 'Martins'}}",{}
ehõ:h_8a64bc2d-367b-41f9-a4289949c286e20,SIL Dict 2011,2018-03-08T07:17:53Z,,ehõ:h,stem,{'Note': 'Predicted phonemic form from source Sil Dict 2011.'},{'Sil Dict 2011': 'ehõõh'},ehõ:h,['89b3b010-5833-4aa0-86cb-ff2294313459'],"{'ehõõh_8a64bc2d-367b-41f9-a428-09949c286e1f': {'type': '_component-lexeme', 'variant-type': 'SIL Dict 2011'}}",{}
