entry_id,bibliography,citation_form,date,date_modified,headword,morph_type,note,other_sources,pronunciation,sense,these_vars,variant_of
roor_3015a52d-88c5-432a-befd-e2eab5325dc6,Fieldnotes Epps/Obert 2018,,2018-07-27T20:43:14Z,,roor,stem,{},"{'Barbosa': 'ʔaɾoːɾ', 'Martins': 'ɾoːɾ'}",,['8477b726-76d0-4630-9a39-a67f1840cdb1'],"{'ʔaɾoːɾ_02510f6f-9440-4065-8ef1-609ab7927a49': {'type': '_component-lexeme', 'variant-type': 'Barbosa'}, 'ɾoːɾ_4cf16e5f-320d-49e2-a128-4ae50a674b2b': {'type': '_component-lexeme', 'variant-type': 'Martins'}}",{}
kaój ag_30ca2df2-a560-4776-8df7-ff863320dc5d,Fieldnotes Epps/Obert 2018,,2019-01-14T03:46:55Z,,kaój ag,phrase,,,kaʔɔj ʔag̚,['f354e744-876b-4083-b01e-60028d0f77dc'],,{}
b’aa täg_30e5057a-b85c-413e-8a7b-ba95e3b99dc0,Fieldnotes Epps/Obert 2018,,2018-09-04T00:16:05Z,,b’aa täg,phrase,{},,baʔa tʌg˺,['0ef79b2f-85ed-4b7f-b5e4-d5b549e3111d'],,{}
waroor_310a012a-5389-45b6-ac33-6975f863c15f,Fieldnotes Epps/Obert 2018,,2019-01-14T03:46:55Z,,waroor,stem,,,waɾo:ɾᵊ,['ee444718-1be5-4be0-a9d0-4313d0a7a7c8'],,{}
b’aa pëm_311ac980-0091-402a-b9f9-13163d494665,Fieldnotes Epps/Obert 2018,,2018-07-27T23:10:40Z,,b’aa pëm,phrase,{},,baʔaʔ pǝbm,['79d2e301-7bfd-4988-a779-174c6bb00c67'],,{}
papỹỹj_3194bd97-3568-41d3-ad94-fa7e9d5d6930,Fieldnotes Epps/Obert 2018,,2018-02-02T19:33:51Z,,papỹỹj,stem,{},{'Weir': 'papɨ̃ːj'},paˈpɨ̃:j,['fb412a69-3838-4492-87dd-2d5971e0cd4c'],"{'papɨ̃ːj_9c5efada-f2ba-4e84-a163-5a5325c9fb8c': {'type': '_component-lexeme', 'variant-type': 'Weir'}}",{}
sẽẽj_31d20726-ce1f-4f98-a01d-4dabbd5a7721,Fieldnotes Epps/Obert 2018,,2019-01-14T03:46:55Z,,sẽẽj,stem,,"{'Sil Dict 2011': 'sẽẽj', 'Barbosa': 'ʃɛ̃ːj'}",ʃẽ:j,['559c521f-3b95-4108-8659-26f41a622fab'],"{'sẽẽj1_510a6ef1-8619-44c8-b488-c6d71e13911b': {'type': '_component-lexeme', 'variant-type': 'SIL Dict 2011'}, 'ʃɛ̃ːj_1b5ea309-3bf7-4495-b8e3-22a92b4512df': {'type': '_component-lexeme', 'variant-type': 'Barbosa'}}",{}
õm_31f249cf-2b84-428d-8cd9-657c8d35e6f4,Fieldnotes Epps/Obert 2018,,2018-06-20T05:09:53Z,,õm,stem,{},,ʔɔ̃m,['52fae732-8d15-4f01-a9f0-41c450dbcc2f'],,{}
wäng_32c1318b-5ca9-4b72-a7b9-e465bcd32c3a,Fieldnotes Epps/Obert 2018,,2018-03-08T07:17:53Z,,wäng,stem,{},,wʌgŋ,['69c3e3d8-7d77-4e76-ba73-ae45869eba44'],,{}
gó_32db9835-81bc-4809-83fb-6b662dc0682a,Fieldnotes Epps/Obert 2018,,2018-03-08T07:17:53Z,,gó,stem,{},,k’ɔʔ,['aff1e536-598d-40b6-bdd7-9a0374155414'],,{}
hub_330a07e9-0341-422e-93a0-3e745dff7949,Fieldnotes Epps/Obert 2018,,2018-07-07T18:16:04Z,,hub,stem,{},,hub˺,['d2c9ce0b-546e-43b9-a0e7-7e44fd4015d9'],,{}
k’ÿÿ_33265ec6-c2f0-40d5-a1eb-edc43610b9ea,Fieldnotes Epps/Obert 2018,,2018-07-04T14:25:35Z,2018-07-04T14:25:35Z,k’ÿÿ,root,"{'Note': 'check spelling h?, (ji) k’ëë(h)'}",{'Weir': 'kxʉʉ'},kə̰:,"['d73132b7-a04f-4f16-9bfd-c1fb641a572b', 'c977f046-fd9c-4717-be19-cc14c37d258c']","{'kxʉʉ_83036f6e-eb27-4866-9e07-b59e2136ce94': {'type': '_component-lexeme', 'variant-type': 'Weir 1994'}}",
gatoj tÿÿg_34050e72-0ab9-4e5a-a79b-8d004e06888d,Fieldnotes Epps/Obert 2018,,2018-09-03T23:40:00Z,,gatoj tÿÿg,phrase,{},,k’aˈtoj,['81cd25b1-644e-410e-99c6-b16a0bf88e44'],,{}
kahetu doo manad ỹỹn_353a8f5e-339f-4540-a74e-8d66893d76e7,Fieldnotes Epps/Obert 2018,,2019-01-14T03:46:55Z,,kahetu doo manad ỹỹn,phrase,,,kahetuʔ do:ʔ mãnãd̚ ʔɨ̃:n,['977d8588-e430-4c62-a415-24496dff5e0e'],,{}
kawajad_36b45174-a9b6-440b-b816-1d552c94f171,Fieldnotes Epps/Obert 2018,,2019-01-14T03:46:55Z,2019-01-14T03:46:55Z,kawajad,stem,{},{'Barbosa': 'gawajad'},kawajad̚,"['3177cdee-1741-4b37-82c7-6c7ffe9a60aa', 'd16e427b-e254-444c-b67d-839a724e75c1']","{'gawajad_42f86ba0-9354-4a12-85ca-fb6bb7981ef6': {'type': '_component-lexeme', 'variant-type': 'Barbosa'}}",
sapuuw_37867b30-19ec-4639-8a17-3aa7b67aeaee,Fieldnotes Epps/Obert 2018,,2018-07-15T20:38:10Z,,sapuuw,stem,{},,ʃaˈpu:w,['2048e706-7de4-4538-bc0f-7f1b263c0806'],,{}
sawasaab_3aea6fec-8942-4caf-ab01-a448e89efaa0,Fieldnotes Epps/Obert 2018,,2018-03-08T07:17:53Z,,sawasaab,stem,{},,ʃawaˈʃa:b˺,['83d91993-9d85-4caf-a5cc-3b4a6de77067'],,{}
tyb_3bb6a7d0-a26b-4813-80a8-80538d6f0eff,Fieldnotes Epps/Obert 2018,,2018-07-06T19:07:01Z,,tyb,stem,{'Note': 'ta tyb'},,tɨb˺,['0cccebb5-8648-4f42-8d47-a3bb51e8a5d5'],,{}
booj_3c9337be-a478-493e-bed4-c0f035f02c63,Fieldnotes Epps/Obert 2018,,2018-03-08T07:17:53Z,,booj,stem,{},,bo:j,['07ecff83-e944-42d5-b2df-8c6f1b64d368'],,{}
dooh_3ce71fc8-bcb6-49e2-aecf-4bba9da31ed4,Fieldnotes Epps/Obert 2018,,2018-03-08T07:17:53Z,,dooh,stem,{},"{'Weir': 'dooh', 'Martins': 'doːh'}",do:h,['d5260a10-522d-4ebb-bad3-a7b77381e7c5'],"{'dooh2_f50666b1-7d7e-449a-8205-0cda6a02f920': {'type': '_component-lexeme', 'variant-type': 'Weir'}, 'doːh1_d9caa3ff-06cc-413b-a9c7-398060ef979c': {'type': '_component-lexeme', 'variant-type': 'Martins'}}",{}
aeh_3d0b7e07-8f49-48f7-afb4-c7e4cf0c3802,Fieldnotes Epps/Obert 2018,,2018-03-08T07:17:52Z,,aeh,stem,{},"{'Sil Dict 2011': 'aeh, eh, ewëëh', 'SIL Dict 2011': 'Não indicativo: aeeh, Não indicativo: aee'}",ʔeh,"['e24b937d-f986-4e73-a3bd-5b6b59a0a01a', '0cd8054f-f383-43b9-a8f7-77956756bf4c']",,{}
atsyg_3d3ca524-9de1-4dbd-b4ff-793114c0a44a,Fieldnotes Epps/Obert 2018,,2018-07-08T16:58:43Z,,atsyg,stem,{},,ʔaˈtʃɨg˺,['5c4087cc-f303-484d-aa07-5c1b30efbcae'],,{}
këg_3d7118b4-f28d-48cf-96da-1e6d671403c6,Fieldnotes Epps/Obert 2018,,2018-07-06T19:15:47Z,,këg,stem,{},,kǝg,['86d4ca5d-1c9f-4117-8774-ad915272b7c0'],,{}
kawad puuw_3df027b0-fff3-4f27-bc4a-2e9a507a013c,Fieldnotes Epps/Obert 2018,,2018-09-03T23:31:48Z,,kawad puuw,phrase,{},,kaˈwad pu:w,['7d751aa3-1b35-4a2a-9c4b-60a29dcba06a'],,{}
aw’yy_3e061932-3d4a-46c8-9c3e-0879bbb207aa,Fieldnotes Epps/Obert 2018,,2018-07-08T17:00:00Z,,aw’yy,stem,{},{'Sil Dict 2011': 'awʹyy'},ʔaˈwɨʔɨʔ,['384ceb20-ad1e-49e0-9735-8dae2ec53394'],"{'awʹyy_c7d163a6-e5e2-430a-86e3-739acf52b061': {'type': '_component-lexeme', 'variant-type': 'SIL Dict 2011'}}",{}
atsëm_3e48f310-3d32-4d81-9074-b841d0ae6f78,Fieldnotes Epps/Obert 2018,,2018-03-08T07:17:53Z,,atsëm,stem,{},,ʔaˈtʃ’ǝbm,['6477dcb2-a559-4f61-96b5-a8d8a8772f12'],,{}
tëg_3e9706fe-48bd-40b2-95c5-b58ca6cc9388,Fieldnotes Epps/Obert 2018,,2018-03-08T07:17:53Z,,tëg,stem,{},"{'Barbosa': 'təg', 'Weir': 'tʉg'}",tǝg˺,"['9bc0787b-776f-4b24-a29b-4627de52eabe', '00dc1fc9-9d03-4ae0-baf4-8f3a229ba4b1']","{'təg_5274f710-a448-4a0d-9978-07c63581e8d3': {'type': '_component-lexeme', 'variant-type': 'Barbosa', 'summary': 'dente'}, 'tʉg_859e91f2-79fa-457a-8bc6-ed37f1d8738e': {'type': '_component-lexeme', 'variant-type': 'Weir', 'summary': '1990; tooth'}}",{}
maỹỹn_3ee29e3d-5352-4c3b-adf8-d17f0fcc0206,Fieldnotes Epps/Obert 2018,,2019-01-14T03:46:56Z,2019-01-14T03:46:56Z,maỹỹn,stem,{},{'Sil Dict 2011': 'mayyn'},mãʔɨ̃:n,"['81d67c22-186f-4d2e-9791-90a4682266aa', '524e2ad3-3854-45ff-aad8-6ff4b5292003']","{'mayyn_d78aebcd-72b7-4625-9c88-32586feea810': {'type': '_component-lexeme', 'variant-type': 'SIL Dict 2011'}}",
kawed_401e72f5-e1dc-4968-bc4b-e9fc98db9a07,Fieldnotes Epps/Obert 2018,,2018-07-27T20:30:16Z,,kawed,stem,{},{'Barbosa': 'kawɛd'},,['2f840eec-5f8d-4099-90d0-1da260eb302d'],"{'kawɛd_aa7dd9c5-709a-4646-b503-eed11dae5567': {'type': '_component-lexeme', 'variant-type': 'Barbosa'}}",{}
hawak_406031f7-243a-44df-ad13-e42e19e06c4c,Fieldnotes Epps/Obert 2018,,2018-07-11T00:06:02Z,,hawak,stem,{},,haˈwak˺,['9a35ebb1-3ebd-4a9a-a1ee-fe8ee45c1ee7'],,{}
tabus yb_4061a782-ea88-4960-80c8-bb88f037d80b,Fieldnotes Epps/Obert,,2018-07-27T22:56:53Z,,tabus yb,phrase,{},,,['7a11343f-f836-4e12-8219-39572df44f9d'],,{}
pahuunh_4074cb96-a23d-4f17-9d18-542ba4da5db8,Fieldnotes Epps/Obert 2018,,2018-07-08T18:47:26Z,,pahuunh,stem,{},,paˈhu:ɲ],['f198f67b-d5b1-4247-a10c-d182cdfe0ded'],,{}
esëëh_41147169-f0ca-4b81-8f59-25f9ea75d1e5,Fieldnotes Epps/Obert 2018,sëëh,2018-07-10T00:12:23Z,,esëëh,stem,{},,ʔeˈʃǝ:h,['a14e86f8-3666-4562-9285-69f3cb6616c1'],,{}
kawatäg_41aec77a-d380-4b9c-8389-8ca9c55826f6,Fieldnotes Epps/Obert 2018,,2019-01-14T03:46:55Z,,kawatäg,stem,,,kawatʌg̚,['657465a3-bc4a-4209-974c-7a28d5cadc63'],,{}
ji moo sahõnh hẽ_41b7a6c4-69cb-4c16-82d9-1dbd63a69c12,Fieldnotes Epps/Obert 2018,,2018-07-27T19:48:37Z,,ji moo sahõnh hẽ,phrase,{},,ji mɔ̃: ʃaˈhɔ̃ɲ ˈhẽʔ,['3b6f5fe3-dce5-49c1-a7b0-7fdc5314b007'],,{}
ji mehëëm doo_41cdd323-ee8c-4975-aba4-daf5052fc895,Fieldnotes Epps/Obert 2018,,2019-01-14T03:46:55Z,,ji mehëëm doo,phrase,,,jiʔ mẽhə:bm do:ʔ,['045768b1-0ece-4ba6-be9e-5d5d48363dea'],,{}
majakég_424e954b-e4d4-430a-a308-e3a4ff48f6a9,Fieldnotes Epps/Obert 2018,,2019-01-14T03:46:55Z,,majakég,stem,,,mãjakɛg̚,['40d6fa03-71b8-4dc8-8b0e-48637f1caa20'],,{}
karasee_430d97ec-8027-4c94-a20c-9abe0c446010,Fieldnotes Epps/Obert 2018,,2019-01-14T03:46:56Z,2019-01-14T03:46:56Z,karasee,stem,{},"{'Sil Dict 2011': 'karasee', 'SIL Dict 2011': 'Plural: karese'}",kaɾaʃe:ʔ,"['9bc52c52-a082-4024-8c95-1b2b4d904241', 'cad29c1d-b5eb-4580-99ff-8a4e5dc15a9d']","{'karasee1_bbead827-d2c2-4ae6-b7d5-bcfcf27ce44a': {'type': '_component-lexeme', 'variant-type': 'SIL Dict 2011'}}",
akaaj_4356d4e1-bb4c-4d50-9e1f-0fd644063bfd,Fieldnotes Epps/Obert 2018,,2018-09-04T00:05:48Z,,akaaj,stem,{},,ʔaˈka:j,['7b2f74a2-1187-430f-883d-bc7461515afc'],,"{'akaaj yb_67407264-1414-46ba-9fff-54a210cc433c': {'type': '_component-lexeme', 'is-primary': 'true', 'complex-form-type': 'Unspecified Complex Form'}}"
bebuu_43e0b62c-df25-4402-9772-5305e03bb339,Fieldnotes Epps/Obert 2018,,2018-09-03T23:22:48Z,,bebuu,stem,{},,beʔbu:ʔ,['c3f32943-c934-4eb8-81e2-f360e8cc9a6c'],,{}
tyd_4468f4e2-2806-4ee7-8c12-fb65d3d3fe4d,Fieldnotes Epps/Obert 2018,,2018-03-08T07:17:53Z,,tyd,stem,{},,tɨd˺,"['a65360c9-d8b4-4ffa-af97-987dd1ddbe3e', '6a8029f8-5e8f-4bbe-b7fd-025a68c5817c']",,{}
bato_449069a7-b371-4bea-ab7c-b7db4e0eac98,Fieldnotes Epps/Obert 2018,,2018-08-23T23:45:59Z,,bato,root,{},,baˈtoʔ,['2b876c4a-2d5a-471a-a400-fc7b2675aba1'],,{}
ji=mapoo bóg_4559a376-7d41-4788-9634-5b4d8e1044e8,Fieldnotes Epps/Obert 2018,,2018-07-27T19:54:49Z,,ji=mapoo bóg,phrase,{},,maˈpo: ˈbɔg˺,['93667167-4a3e-4a1b-b26b-d9cf1bb28821'],,{}
sóh tyym_45cd1a5f-be5c-44f8-8f33-fcb130ed8dbd,Fieldnotes Epps/Obert 2018,,2019-01-14T03:46:55Z,,sóh tyym,phrase,,,ʃɔh tɨ:bm,['5b0a831f-77d1-4244-8abf-5711d66bd97c'],,{}
jóón_45d960e0-b762-437d-bca3-d9c02c5339c6,Fieldnotes Epps/Obert 2018,,2018-07-27T22:37:48Z,,jóón,stem,{},,,['5e17ffe9-a052-4a24-9f2a-47eedd59e6e8'],,{}
mawããd bëëh_4621987f-cb9c-49bd-ac91-be605067fc58,Fieldnotes Epps/Obert 2018,,2019-01-14T03:46:55Z,,mawããd bëëh,phrase,{'Note': 'lit. pineapple juice'},,mãwã:d̚ bə:h,['b603752a-2f5a-4530-9e2f-aeee071db61e'],,{}
sawyk_4639249a-4c4d-48ec-92ad-2cda852204b8,Fieldnotes Epps/Obert 2018,,2018-09-04T00:14:42Z,,sawyk,root,{},{'Martins': 'ʃawɯk'},ʃaˈwɨk˺,['06828f55-93eb-4a3a-9427-3a116cbdfc2b'],"{'ʃawɯk_687394cd-d7e8-4953-99e3-6c1caa551f59': {'type': '_component-lexeme', 'variant-type': 'Martins'}}",{}
gaw’ëëng_475a687b-0e2b-4a1c-bf41-4336e322a2b7,Fieldnotes Epps/Obert 2018,,2019-01-14T03:46:55Z,,gaw’ëëng,stem,,"{'Martins': 'gawɤ̰ːŋ', 'Sil Dict 2011': 'gawʹëëng'}",k'awəʔəgŋ,['419b47a6-d47d-4c3f-84dd-822528664164'],"{'gawɤ̰ːŋ_2bd9f56d-c1db-441e-a7ea-d1bf2e4d2d49': {'type': '_component-lexeme', 'variant-type': 'Martins'}, 'gawʹëëng_2fb03076-0f14-4f82-8e15-80490ce7afb9': {'type': '_component-lexeme', 'variant-type': 'SIL Dict 2011'}}",{}
ji hewoonh_4854a607-ca5c-4691-85c2-15ce76dd6da1,Fieldnotes Epps/Obert 2018,,2019-01-14T03:46:55Z,,ji hewoonh,phrase,,,jiʔ hewo:ɟɲ,['cfa05186-d96a-4e0d-9a1b-455de773ffa4'],,{}
wog_498db3e4-f431-454a-9be0-f767c01c3ed5,Fieldnotes Epps/Obert 2018,,2018-03-08T07:17:53Z,,wog,stem,{},{'Martins': 'ʔawog'},wog˺,['41600425-e2dd-4ad8-98e7-8451ffe4dde6'],"{'ʔawog_00f7b57b-f98c-4687-bea0-9f62e1329d93': {'type': '_component-lexeme', 'variant-type': 'Martins'}}",{}
saroop_49b0da68-47ae-42c0-ac17-b23a42c0e42e,Fieldnotes Epps/Obert 2018,,2018-09-04T00:50:53Z,,saroop,root,{},{'Martins': 'ʃaɾoːp'},,['f31aaa4d-7201-4477-a98f-08f73eb6131e'],"{'ʃaɾoːp_0023c0a0-6de7-452a-85b6-0f6e0794014a': {'type': '_component-lexeme', 'variant-type': 'Martins'}}",{}
karaak_49cb17c7-16b1-4a6e-a0e1-c1b1b7c2654e,Fieldnotes Epps/Obert 2018,,2019-01-14T03:46:55Z,,karaak,stem,,"{'Weir': 'kalaak', 'Sil Dict 2011': 'karaak'}",kaɾa:k̚,['99ccbac0-0468-4f25-9b11-5b138a73b9aa'],"{'kalaak_6c0ebcef-768a-4881-8c44-9ab7a2e1b943': {'type': '_component-lexeme', 'variant-type': 'Weir'}, 'karaak1_e3fbee0f-140f-4414-9435-89051dc09107': {'type': '_component-lexeme', 'variant-type': 'SIL Dict 2011'}}",{}
mukejar_49cc4b48-66d2-491d-a6a9-633a44661353,Fieldnotes Epps/Obert 2018,,2019-01-14T03:46:55Z,,mukejar,stem,,,mũkejaɾᵊ,['c4b9371a-0a90-4cae-ae40-f8f0339df952'],,{}
s’ỹỹ_4b90f87b-b955-4578-a4eb-450e5425a275,Fieldnotes Epps/Obert 2018,,2018-07-06T21:02:12Z,,s’ỹỹ,stem,{},,ʃɨ̃ʔɨ̃ʔ,['af180f15-5115-4073-bfe9-93693f88fbc8'],,{}
hahiin_4bcf73a7-26da-4805-a046-fe9271f5bcc2,Fieldnotes Epps/Obert 2018,,2018-07-07T18:14:41Z,,hahiin,stem,{},,haˈhi:dn,['254f244f-4991-48fb-901b-854eddda65f0'],,{}
esĩĩn_4c031899-2d3d-4fe6-819a-76005cb92d76,Fieldnotes Epps/Obert 2018,sĩĩn,2018-03-08T07:17:52Z,,esĩĩn,stem,{},,ʔeˈʃĩ:n,['2c141c62-5936-4788-9b52-0fe3f3a42093'],,{}
jaré taah_4d4eb2ed-77ee-4e8b-b99f-4cb0aeda99c6,Fieldnotes Epps/Obert 2018,,2019-01-14T03:46:55Z,,jaré taah,phrase,,,jaɾɛʔ ta:h,['e1627acc-e8d9-4eb2-b9b1-d9a7c6734194'],,{}
tóop_4d9f2b8c-b30c-494b-be1b-4cff8c168086,Fieldnotes Epps/Obert 2018,,2018-07-02T21:45:00Z,,tóop,root,{},,toːp,['38a5d911-11d9-4c13-b9da-37ac3e5829ec'],,{}
ma=_4d9fb59f-a91b-4993-be66-06611c118977,Fieldnotes Epps/Obert 2018,,2018-07-02T14:46:30Z,,ma=,proclitic,,,,['7b7659de-3abd-4cfd-90fb-c4ac343b28cf'],,{}
kewëëm_4dcaecdc-f430-42e3-8fe0-3845200ac299,Fieldnotes Epps/Obert 2018,,2019-01-14T03:46:55Z,,kewëëm,stem,,,kewə:bm,['e52b5899-cc5a-49fd-8c0a-2157199edfcb'],,{}
jawyk_4e1f40a1-8c39-45c3-86b9-92a152d8e952,Fieldnotes Epps/Obert 2018,,2018-07-06T20:37:24Z,,jawyk,stem,{},,jaˈwɨk˺,['09cf758e-2dba-455a-9678-dcae682566d1'],,{}
matug_4ea45a05-e572-439d-a59d-3e3dd960ec0f,Fieldnotes Epps/Obert 2018,,2018-06-20T05:09:54Z,,matug,stem,{},,maˈtug˺,['d85f760c-86aa-4633-8737-4733b853423f'],,{}
aj’oog_4eda5c75-4a85-49e4-b922-0ae5fbf34b5f,Fieldnotes Epps/Obert 2018,,2019-01-14T03:46:55Z,,aj’oog,stem,,{'Sil Dict 2011': 'ajʹoog'},ʔajoʔog̚,['782aa7e4-2f8a-444f-a532-bbad6310f3c0'],"{'ajʹoog_38df0e26-795c-4c4f-bea0-45589ea48f94': {'type': '_component-lexeme', 'variant-type': 'SIL Dict 2011'}}",{}
mabaah_4fd676f8-cdb4-436b-87e3-2cc5dcfd33d6,Fieldnotes Epps/Obert 2018,,2019-01-14T03:46:56Z,2019-01-14T03:46:56Z,mabaah,stem,{},{},mãba:h,"['f59ae34f-ef9f-447c-b27b-a2a66f1b722f', '3061e908-7a43-4898-81e5-474186975516']",{},
kawajad yb_5091ec77-fa23-40f8-af80-3083c2a9ebea,Fieldnotes Epps/Obert 2018,,2019-01-14T03:46:55Z,,kawajad yb,phrase,{'Note': 'lit. veado-pai'},,kawajad̚ ʔɨb̚,['11943bf0-f2ef-4470-8902-485d421ff84a'],,{}
ganebëëh_519371ad-8e47-436a-b8ee-7bea8506ff09,Fieldnotes Epps/Obert 2018,,2018-07-10T23:10:09Z,,ganebëëh,stem,{},,k’aneʔˈbǝ:h,['96c6ae87-80bf-4259-96bf-3a7dcadd4b79'],,{}
hỹỹj_53908455-3b39-4ca5-bc5b-bdcd9f258d77,Fieldnotes Epps/Obert 2018,,2019-01-14T03:46:56Z,,hỹỹj,stem,,"{'Sil Dict 2011': 'hỹỹj', 'SIL Dict 2011': '1S Possessivo: hä̃j ỹỹ'}",hɨ̃:j,['9f8200d9-d9fb-4bea-995b-b9e7c94d3725'],"{'hỹỹj1_b8de92d9-5f80-44ee-a6c1-83a6ea312225': {'type': '_component-lexeme', 'variant-type': 'SIL Dict 2011'}}",{}
t’aah_53b37a98-9c06-4c23-b5d8-447f89451984,Fieldnotes Epps/Obert 2018,,2019-01-14T03:46:56Z,,t’aah,stem,,"{'Sil Dict 2011': 'tʹaah', 'Weir': 'txaah', 'Martins': 'ta̰ːh', 'SIL Dict 2011': 'Plural: taah, 1S Possessivo: tah ỹỹ'}",taʔah,['5f8fb53b-57f7-4eb9-b4d3-6037870b574e'],"{'tʹaah_58825302-35ee-4cc7-ba14-51e09b12f26f': {'type': '_component-lexeme', 'variant-type': 'SIL Dict 2011'}, 'txaah_76c1c025-6ed8-4cf0-9263-067a23730875': {'type': '_component-lexeme', 'variant-type': 'Weir', 'summary': 'son'}, 'ta̰ːh_837c9033-a858-4c46-805d-0c6f7aaa1dbe': {'type': '_component-lexeme', 'variant-type': 'Martins', 'summary': 'filho (pl taːh)'}}",{}
hood_53da5edb-5f86-4600-8bbe-1d02414790f6,Fieldnotes Epps/Obert 2018,,2018-03-08T07:17:53Z,,hood,stem,{},{'Barbosa': 'huːd'},ho:d˺,['e61b54b0-0fd5-4562-8ee5-b6724a0bf18f'],"{'huːd_b2369c93-dd34-408b-8ca3-82a40aa1adee': {'type': '_component-lexeme', 'variant-type': 'Barbosa'}}",{}
wyyw_53e36f05-f876-4b30-9d3d-4be4ec11a4ec,Fieldnotes Epps/Obert 2018,,2018-07-15T20:28:29Z,,wyyw,stem,{},,wɨ:w,['0297f37c-c882-4c9e-8ca6-25198c230887'],,{}
masäk_53f6205b-cb80-42ad-82da-874ffdd862c4,Fieldnotes Epps/Obert 2018,,2018-07-27T20:21:21Z,,masäk,stem,{},,,['c9b2de3b-c6d7-4412-b17a-281857187ec9'],,{}
kamasi_557c586d-90af-49ad-b78b-b719e6d0ae25,Fieldnotes Epps/Obert 2018,,2018-07-27T22:40:18Z,,kamasi,stem,{},,,['99fefafb-b358-466c-b869-486859a4fcff'],,{}
sahõnh (hẽ)_55883422-b63e-469c-8862-43624dc70b16,Fieldnotes Epps/Obert 2018,,2018-03-08T07:17:53Z,,sahõnh (hẽ),phrase,{},,ʃahɔ̃ɲ hẽʔ,['01bb7545-2aa2-4bfe-a07b-5827aa5b8f34'],,{}
aju_56ea33aa-145e-4f13-a0ce-5192ec690e52,Fieldnotes Epps/Obert 2018,,2018-07-27T20:13:24Z,,aju,stem,{},,ʔaˈjuʔ,['aad23cec-165e-476b-982d-1ce2333d251a'],,{}
pëëd_575e234e-0e14-44a8-a947-b90d4f165f7b,Fieldnotes Epps/Obert 2018,,2018-08-24T00:32:53Z,,pëëd,root,{},,pǝ:d˺,['6dbc31e9-a0e9-4739-93fa-9cc1d31ce07f'],,{}
garagoor_57e621a4-fa0b-4684-93a2-795b1b3fc912,Fieldnotes Epps/Obert 2018,,2018-07-08T18:22:52Z,,garagoor,stem,{},,k’aɾaʔˈk’o:rǝ,['5dc99bde-963c-4cb5-bda3-85b9cb40187b'],,{}
kejën_5915aa49-0a4d-4cc2-8be5-b54c2ca89656,Fieldnotes Epps/Obert 2018,,2018-07-10T12:16:15Z,,kejën,stem,{},,keʔˈjǝdn,['9bd1c084-434c-40ef-b514-fa1f3ef472c0'],,{}
karatu_5a0df1f2-ad66-44d9-8b7e-ebb5d37aee27,Fieldnotes Epps/Obert 2018,,2018-07-27T20:31:26Z,,karatu,stem,{},,,['73f7e406-6f01-44da-81c6-8fc549a1bdf5'],,{}
jëm_5c2a82e1-ebb7-4287-90df-d3a28ccaa053,Fieldnotes Epps/Obert 2018,,2019-01-14T03:46:55Z,,jëm,stem,,,jəbm,['ba7b6925-c9c9-4031-898a-f9f0253621bd'],,{}
tsahë_5cfa9979-b8ca-4393-9234-ec3d6f1654a4,Fieldnotes Epps/Obert 2018,,2018-07-10T23:58:39Z,,tsahë,stem,{},,tʃ’ahǝʔ,['aad8289a-65f0-4d5a-8f63-b4710165cd58'],,{}
nahõ_5d0902e6-8cf1-438b-b3fd-5e9c35046af4,Fieldnotes Epps/Obert 2018,,2018-07-10T23:33:03Z,,nahõ,stem,{},,naˈhɔ̃ʔ,['36b30c82-d56b-4845-900a-fff166a82478'],,{}
panaar_5df6f1bc-f203-4ab8-a0c6-d9a93b1400f2,Fieldnotes Epps/Obert 2018,,2018-09-03T23:43:01Z,,panaar,root,{},,paˈna:ɾǝ,['31844297-6e39-499c-8f1a-cf67e48f5cb3'],,{}
dasẽm_5ed89376-15d1-459a-92d5-e3257cac88d0,Fieldnotes Epps/Obert 2018,,2018-07-10T00:32:43Z,,dasẽm,stem,{},,daˈʃẽm,['fbeebb81-bc04-4fb4-beab-70250b5690fb'],,{}
mawyyt_5f74d4a3-54da-44ba-8ba4-d5ab20a32d82,Fieldnotes Epps/Obert 2018,,2018-07-10T23:25:45Z,,mawyyt,stem,{},,maˈwɨ:t˺,['fe520e06-4fa1-4776-bac3-15ad10a04fbe'],,{}
tooh_6043f2b6-842d-49d1-9764-2fd9ab21b3ba,Fieldnotes Epps/Obert 2018,,2019-01-14T03:46:55Z,,tooh,stem,,"{'Weir': 'tóóh', 'Barbosa': 'toːh'}",to:h,['c9c714c3-9bc2-43f6-9308-3e57bf3ab2ca'],"{'tóóh_18f789fd-8b37-49ce-9f44-303247b20dde': {'type': '_component-lexeme', 'variant-type': 'Weir'}, 'toːh_7f0b89bd-c145-4365-b20a-74fab09a5887': {'type': '_component-lexeme', 'variant-type': 'Barbosa'}}",{}
egës_61488996-6900-4ab7-8a68-cd73cc594136,Fieldnotes Epps/Obert 2018,gës,2018-07-08T18:31:40Z,,egës,stem,{},,ʔeˈk’ǝʃ,['bffe5448-964f-41ec-bb99-4026e208b2a5'],,{}
