entry_id,matches,def
janati_1bd7a005-8171-46fd-a65d-69898076947f,"{'janati1_1bd7a005-8171-46fd-a65d-69898076947f': ('janati', 'maize;milho'), 'janati2_44596d86-91ab-40aa-bd2d-c32eead8c0bf': ('janati', 'maize;milho')}",maize;milho
jawäk_11b99d8c-9b68-4e6b-869d-e3530425e72b,"{'jawëk_11b99d8c-9b68-4e6b-869d-e3530425e72b': ('jawëk', 'japurá;japurá')}",japurá;japurá
ji_5c846915-d6fc-437b-8c7d-67cffc4f1362,"{'jɨh_139d6300-9038-4939-9dd29b3662f07316': ('jɨh', 'espécie de pássaro'), 'j&apos;yy_dc5580cb-f66e-4333-9edc-7b10af35d72a': (""j'yy"", 'son.Voc;filho.Voc')}",one;a.gente
jóp_3058b354-3497-4b57-9fa9-605aaa741d02,"{'jɔ̃:p_cd1b5ad6-d2f8-4f22-ac9f5ee86062d56': ('jɔ̃:p', 'japiim (espécie de ave)')}",over;por.cima
kahũũm_edb14c07-f4e4-49ef-8e80-ffbedcf5072a,"{'kaoom_4938a4e2-9691-4b61-b3a2-0233be15194f': ('kaoom', 'be.pierced;estar.espetado')}",stretch;esticar
kaoom_4938a4e2-9691-4b61-b3a2-0233be15194f,"{'kahũũm_edb14c07-f4e4-49ef-8e80-ffbedcf5072a': ('kahũũm', 'stretch;esticar')}",be.pierced;estar.espetado
kawajããn_afa28d54-abe7-4f7e-8f88-3198bb0aa7ca,"{'kawajad2_36b45174-a9b6-440b-b816-1d552c94f171': ('kawajad', 'deer;veado')}",be.angry;ser.bravo
kën_6f5b9df8-599e-4700-8e19-161b33fa21a9,"{'kad3_2bb9853a-cde8-48bc-bb30-42d80bf6419d': ('kad', 'pat.uncle;tio paterno'), 'kaan_7614d499-7ba2-4fe8-8764-704e13c61d5f': ('kaan', 'cacao;cacau'), 'kʌn_b741c8ef-a073-4471-bcae5183a264d68': ('kʌn', 'DM')}",INCHO;INCO
kuj&apos;uuj_d674eeda-bfa4-47b0-86d8-ce128cfc5d92,"{'kujṵj_d674eeda-bfa4-47b0-86d8ce128cfc5d93': ('kujṵj', 'cujubim')}",cujubim
kuruj du_cee3da30-09cb-4fe7-8929-c2a990e5caa8,"{'kuruj-du_cee3da30-09cb-4fe7-8929-c2a990e5caa8': ('kuruj-du', 'vulture;urubu')}",vulture;urubu
kyyh_abaed6a6-acab-4bad-9909-83f48cf3c884,"{'k’ëë_33265ec6-c2f0-40d5-a1eb-edc43610b9ea': ('k’ëë', 'bone;osso'), 'gə:h_94b140c8-32b8-4618-846e6d093fbdb67e': ('gə:h', 'be.sweet')}",speech;fala
ma&apos;ëëts_401e55d0-b859-4ce4-b1bc-350692fd76a2,"{'maëts_401e55d0-b859-4ce4-b1bc-350692fd76a2': ('maëts', 'curupira;Curupira')}",curupira;Curupira
mab_16e3e64e-d991-4ea2-80ce-8e5bd4936d8a,"{'wëm_429bd290-09e2-451d-876e-1e9f8f1d97e2': ('wëm', 'bat;morçego')}",on.someones.own;sozinho
mäh_63073248-c558-4fc1-8f4c-63527c9e11c7,"{'mä_2fbb0d64-ddd8-486d-a94a-5e6d3a1db9fc': ('mä', 'ucuqui;ucuqui'), 'wäng_32c1318b-5ca9-4b72-a7b9-e465bcd32c3a': ('wäng', 'seje.palm;patauá'), 'bëëh2_59d8bf5a-dd20-44e8-b7a9-5081bab044ae': ('bëëh', '2PL;2PL'), 'wë3_d683ed0f-5336-42bd-973a-dd2b94750fd0': ('wë', 'sky;céu'), 'ma_4264a5f5-d297-4c5e-9ce680ae7193474b': ('ma', 'pertences'), 'wʌ:_8959362b-3825-4848-9eba1c72cb36d5d5': ('wʌ:', 'espécie de árvore'), 'bʌ_8df25412-204a-46bc-a7873ef67101e1ce': ('bʌ', 'na.frente'), 'bə:h_962a8de8-7f65-4e60-b8a4c16d27943a33': ('bə:h', 'suco'), 'wə_a802edee-a71f-41cf-b15a48d2cd10f3e6': ('wə', 'ao.lado'), 'ma_d9520bd1-d3cc-41e0-a4b4ca44534c821a': ('ma', 'make'), 'bëëh_962a8de8-7f65-4e60-b8a4-c16d27943a32': ('bëëh', 'suco'), 'bëh_59d8bf5a-dd20-44e8-b7a9-5081bab044ae': ('bëh', '2PL;2PL')}",RPT;relatado (abreviação?)
mahĩĩn_b3b9947d-577e-4f2f-85f6-6f3a3f49c1ef,"{'maỹỹn_3ee29e3d-5352-4c3b-adf8-d17f0fcc0206': ('maỹỹn', 'mother.in.law;sogra')}",hot;apimentado
mahũũr_d5012807-382c-4ce2-ae64-fe70e83272d7,"{'mahũũr1_d5012807-382c-4ce2-ae64-fe70e83272d7': ('mahũũr', 'sweet.manioc;macaxeira')}",sweet.manioc;macaxeira
maj’ëeh_7d9b566b-8897-43aa-aa2c-44c3136b2409,"{'maj’ëe_7d9b566b-8897-43aa-aa2c-44c3136b2409': ('maj’ëe', 'toad;sapo')}",toad;sapo
man&apos;uuts_898ee1a2-ed1e-4b76-ae8d-ab5b1600b6d1,"{'manṵ̃c_2c48a8a4-7fdd-4fe9-96f7ace262c92281': ('manṵ̃c', 'rio Unieuxi')}",uneiuxi.river;rio.uneiuxi
manäh_c495f6aa-c045-4ac5-93b7-4893ac314a2a,"{'mana:_9d913c36-75d0-408c-a3f351b799cf6cf4': ('mana:', 'trazer'), 'badah_e82440f2-0d44-46ba-b8ba777dbf1a0eb4': ('badah', 'mais.tarde')}",NEG.IMP;IMP.NEG
mỹỹj_dfe6e587-6395-4e95-992c-85a4d3e70bac,"{'wə:j_17bd0a2e-c26a-47a3-88c5d757cac06aa0': ('wə:j', 'espécie de cobra'), 'mɨ:j_79d22043-a50a-490e-92dc1dc765665622': ('mɨ:j', 'lar'), 'mɨ̰j_7cd38671-1bfe-4dd7-99cc7339b1622ddd': ('mɨ̰j', 'perema')}",temporary.camp;acampamento.temporário
nä1_4b7f5948-bdce-4500-aff6-a4162c201a26,"{'na_0126d0ce-96ed-408a-bd2866f3a4628410': ('na', 'me.da'), 'na̰:_1d906551-ab54-4157-8e621fd969e9a668': ('na̰:', 'na.qual.de'), 'nʌ_4b7f5948-bdce-4500-aff6a4162c201a27': ('nʌ', 'ainda'), 'na_502c638d-8616-4812-b9667966da16815c': ('na', 'NEG;NEG'), 'na_fa915d92-ea88-4f0a-9cedef2f7a30fe8e': ('na', 'come n.i.')}",ainda
nad&apos;ëëd_dd993279-961b-4e7e-aaf2-0286f5a2b9e1,"{'nad’ëëd_dd993279-961b-4e7e-aaf2-0286f5a2b9e1': ('nad’ëëd', 'small;pequeno')}",small;pequeno
nadëp_327fc9f7-ee23-4503-bfa4-af3406fd1684,"{'nadëb1_64797e4a-07d3-4f0b-a899-0a27e395ea25': ('nadëb', 'nadëb;nadëb')}",non.nadëb.person;pessoa.não.nadëb
noo1_85e5d65c-81a9-43ba-8b05-e1d0cb3a0943,"{'dooh1_3ce71fc8-bcb6-49e2-aecf-4bba9da31ed4': ('dooh', 'NEG;NEG'), 'nooh_85e5d65c-81a9-43ba-8b05-e1d0cb3a0943': ('nooh', 'mouth;boca'), 'nuuh_98b2fa13-5514-4958-bbe6-86001f73c6a4': ('nuuh', 'head;cabeça'), 'du:h_1c1e2650-1809-4f40-a14833b3a9902630': ('du:h', 'nádegas'), 'nɔ̃:_41cd8839-c928-4e16-9eab2f43ea87fec1': ('nɔ̃:', 'dar (nɔ̃ʔ inf.; nɔ̰̃ːʔ n.i.)'), 'do:_53082cdc-d65b-4949-94043a47fd80f8b6': ('do:', 'be (n.i. do)'), 'do:_8f96a134-db02-4580-a0d5599f0a181e2': ('do:', 'the.one'), 'dɔ_b34c70de-07c4-4851-930bb7d6ef30937d': ('dɔ', 'ainda'), 'do:_b37dc192-f0fc-4fc4-acf9e4423cdd81e2': ('do:', 'take')}",mouth;boca
noo ken&apos;aak_7c184abd-1399-4ba0-b334-0a56f7ead37c,"{'no: kena̰:k_7c184abd-1399-4ba0-b334a56f7ead37d': ('no: kena̰:k', 'like.food;gostar.de.comida')}",like.food;gostar.de.comida
p&apos;oop_225f6321-c78f-4ebb-8e0a-cedffeee98c5,"{'po̰:p_d7c15097-e7aa-466b-b75bf54b0e2625db': ('po̰:p', 'trovão')}",up.high;no.alto
p’ooh_8351b529-6dec-4374-bbcc-30b2cb59847d,"{'p’ooh1_8351b529-6dec-4374-bbcc-30b2cb59847d': ('p’ooh', 'hot.pepper;pimenta'), 'pooh_bdd27c96-ea96-4676-845e-c97461c4e435': ('pooh', 'nose;nariz'), 'po̰:h_0978090e-f818-4a26-b58cf420dbef4260': ('po̰:h', 'roça'), 'bɔ:h_39fbb0d2-2f48-4e16-85622d552408a467': ('bɔ:h', 'sobrinha'), 'puh_57bb72df-4cf6-4402-bd614bed152962c1': ('puh', 'espuma'), 'bo:h_6a7b644a-7672-4290-94f54f812ad24773': ('bo:h', 'mistura para coca'), 'pɔ:_abd72bf1-41ab-46d9-8ee89d92b5dc1616': ('pɔ:', 'nariz'), 'puh_e25be93c-0c6b-462c-8c1d846391d9cb7e': ('puh', 'peixe.sp'), 'pṵ:h_f3f47438-a4db-4f2e-96e195798984f94': ('pṵ:h', 'espécie de árvore')}",hot.pepper;pimenta
paam_507b60c0-f8bd-4deb-87bd-f5e13faedf4a,"{'pëëw_bc51e1f0-68ce-4051-b925-7b7eef2ce693': ('pëëw', 'loincloth;tanga'), 'bə:w_972164d7-37ea-414b-a588f329a9ce02f9': ('bə:w', 'espécie de cobra'), 'pə:w_afd1d56f-ca8f-4cca-9561cec36292ec9e': ('pə:w', 'espécie de árvore')}",REMOT.PAST;PASS.REMOT
pan&apos;aa_09920e5c-4e7b-42e1-b949-ea77191bd8df,"{'pana̰:_167b4818-2852-44f2-aef766c8c4ba3c2e': ('pana̰:', 'para')}",descendents;descendentes
panang_9176ec12-a397-43ce-a22f-7d9f993e05b8,"{'badah_e82440f2-0d44-46ba-b8ba777dbf1a0eb4': ('badah', 'mais.tarde')}",place;lugar
panyyg1_b438b097-40f8-45db-98fc-91e5ba708d20,"{'padə:k1_c3d960d6-c8b1-4659-b1e3-8e2b632633bb': ('padëëk', '?'), 'badɨ:k_ec4b457c-f57d-40da-9afc1a28497674a1': ('badɨ:k', 'socar terra')}",story;história
péh_ee911202-c9b9-436e-8f4e-23aff9b0cbb6,"{'pɛ:_05ad656e-97a8-4319-9d08620ffd56db91': ('pɛ:', 'farinha'), 'pɛh_ee911202-c9b9-436e-8f4e23aff9b0cbb7': ('pɛh', 'tipo.de')}",tipo.de
puud_6aac88b8-8517-4460-9bb1-0a8642d54dab,"{'pud_bc1dd6d3-4e78-41a7-888f-9200c232f3bc': ('pud', 'kapiwaya;kapiwaya')}",song.dabucuri;canto.dabucuri
pyym_48a754db-ea05-4440-bcad-eec33e19477e,"{'pëëw_bc51e1f0-68ce-4051-b925-7b7eef2ce693': ('pëëw', 'loincloth;tanga'), 'p’yym1_c58f3f30-b24e-49b3-89c7-a8dbbcc5fc5b': ('p’yym', 'curare;curare'), 'bə:w_972164d7-37ea-414b-a588f329a9ce02f9': ('bə:w', 'espécie de cobra'), 'pə:w_afd1d56f-ca8f-4cca-9561cec36292ec9e': ('pə:w', 'espécie de árvore')}",snake.poison;veneno.cobra
s&apos;oow_bd149bf3-7f4c-42b9-901c-045655c034c8,"{'s’oow_bd149bf3-7f4c-42b9-901c-045655c034c8': ('s’oow', 'blowgun;zarabatana')}",blowgun;zarabatana
sapuu_aca80f49-f37b-4756-a63b-f87397345f3a,"{'ʃabu:_1f9956bb-f8c8-4d6b-97f82ccc35787d61': ('ʃabu:', 'umbigo')}",soft;fofo
sẽẽ_4a265a7c-06dc-406e-acbf-361618b09a42,"{'ʃe_44710235-cb36-41d3-88f87a88edc7df2c': ('ʃe', 'sobrinho'), 'ʃe:h_7ae1b6f3-336e-4130-bcf57e76f3853f43': ('ʃe:h', 'outro')}",caracaraí
séh_35b0b0bd-4cdf-4e50-a69e-0effa539fc07,"{'ʃe_44710235-cb36-41d3-88f87a88edc7df2c': ('ʃe', 'sobrinho'), 'ʃe:h_7ae1b6f3-336e-4130-bcf57e76f3853f43': ('ʃe:h', 'outro')}",?;ué!
sog_80913b3d-28ba-4da4-8c82-93874db73850,"{'soog_249fa31d-fe1c-46ef-a586-8da434b2d806': ('soog', 'feather.headdress;cangatara'), 'cug_96302045-3340-4193-98f54d19048d0d49': ('cug', 'espécie de planta'), 'co̰:g_9e1ed034-5c26-4a40-a9ed6952de801cd3': ('co̰:g', 'cipó.sp')}",niece;sobrinha
t&apos;ëëng_7fad6677-006f-46f7-991e-8fd6199e5d12,"{'tëg_3e9706fe-48bd-40b2-95c5-b58ca6cc9388': ('tëg', 'tooth;dente'), 't&apos;aah_53b37a98-9c06-4c23-b5d8-447f89451984': (""t'aah"", 'son;filho'), 't’ëëng_7fad6677-006f-46f7-991e-8fd6199e5d12': ('t’ëëng', 'tapir;anta'), 'tyyg_aa58bcaf-dbda-4802-ad73-a4a3d2881445': ('tyyg', 'fire;fogo'), 'tʌ̰:h_32b5d850-3ef4-4d75-b82bf2d5c08972a': ('tʌ̰:h', 'tapuru'), 'tɨŋ_5724ff6d-c354-4517-881fba3c003e92d3': ('tɨŋ', 'support'), 'tɨ:ŋ_e2b5fecf-076d-455e-afca70e5369e1d23': ('tɨ:ŋ', 'assoalho'), 'tëëng1_973a6d9c-adec-4a58-98e0-2ac2c9961a59': ('tëëng', 'firewood;lenha')}",tapir;anta
t&apos;õõm_6945fd07-f2f1-4af1-a00a-c25ab150e2a3,"{'t’õõm_3cdcf804-ed94-4d32-8388-d8ed3cf4b239': ('t’õõm', 'disposable.basket;cesto.descartável'), 'dõm_821df784-fbcb-40de-a505-a26f965d09ed': ('dõm', 'tail;rabo'), 'do̰:b_47303514-3cb9-4b25-89cd865353c9646b': ('do̰:b', 'japó'), 'tõm_9c34cae8-d703-4bd1-b57d-7a96c6a5281a': ('tõm', 'drop;gota')}",woven.traditional.backpack;panacu
tah&apos;ỹỹb_979a8c31-a85b-459d-b598-414010f8b465,"{'tahʹỹỹb_979a8c31-a85b-459d-b598-414010f8b465': ('tahʹỹỹb', 'fish;peixe')}",fish;peixe
tarog_881c607c-3829-44af-929d-caa7a9a1c811,"{'daruŋ_6eef50fb-81f8-4589-9a04d859e7d005ba': ('daruŋ', 'thunder;trovão')}",squirrel;serelepe
tëëng1_973a6d9c-adec-4a58-98e0-2ac2c9961a59,"{'tëg_3e9706fe-48bd-40b2-95c5-b58ca6cc9388': ('tëg', 'tooth;dente'), 't&apos;aah_53b37a98-9c06-4c23-b5d8-447f89451984': (""t'aah"", 'son;filho'), 't’ëëng_7fad6677-006f-46f7-991e-8fd6199e5d12': ('t’ëëng', 'tapir;anta'), 'tyyg_aa58bcaf-dbda-4802-ad73-a4a3d2881445': ('tyyg', 'fire;fogo'), 'tʌ̰:h_32b5d850-3ef4-4d75-b82bf2d5c08972a': ('tʌ̰:h', 'tapuru'), 'tah_396fe9f8-b06b-48e2-92a74335e87b321d': ('tah', 'o.próximo'), 'tɨŋ_5724ff6d-c354-4517-881fba3c003e92d3': ('tɨŋ', 'support'), 'tɨ:ŋ_e2b5fecf-076d-455e-afca70e5369e1d23': ('tɨ:ŋ', 'assoalho'), 't&apos;ëëng_7fad6677-006f-46f7-991e-8fd6199e5d12': (""t'ëëng"", 'tapir;anta')}",firewood;lenha
ti1_6e529536-55b7-49da-b65f-093cf90a0686,"{'tii2_d3db1b0f-4558-4e63-94dc-a2d6b0d31def': ('tii', 'DEM.prox;DEM;prox'), 'tɨ_aff14eee-a080-4359-931b8e0eba6379bb': ('tɨ', 'rosto'), 'tɨ:_e4e003b3-b87d-4e64-853a137ee8f53b30': ('tɨ:', 'fish')}",and.then;então
tõm_9c34cae8-d703-4bd1-b57d-7a96c6a5281a,"{'t’õõm_3cdcf804-ed94-4d32-8388-d8ed3cf4b239': ('t’õõm', 'disposable.basket;cesto.descartável'), 'dõm_821df784-fbcb-40de-a505-a26f965d09ed': ('dõm', 'tail;rabo'), 'tób_8e356cef-e3f2-4646-8e11-7c62d369a9fd': ('tób', 'house;casa'), 't&apos;õõm_6945fd07-f2f1-4af1-a00a-c25ab150e2a3': (""t'õõm"", 'woven.traditional.backpack;panacu')}",drop;gota
tón1_a00d1bb1-25e3-4c3d-953c-57dd3b546cd4,"{'dõn_f8aa9537-e5b1-447e-b490-141ff2218678': ('dõn', 'hummingbird.big;beija.flor.grande'), 'dɔ:n_0872e55d-b5b9-4180-a82adb40318848d6': ('dɔ:n', 'sup.with.finger')}",hold.in.hand
tsʹaah_be6ef049-4a0b-4431-ade9-063237e7fde5,"{'tsʹaa_be6ef049-4a0b-4431-ade9-063237e7fde5': ('tsʹaa', 'stingray;arraia'), 's’ëëh_c2500249-3e46-4056-8e86-6d258b177a45': ('s’ëëh', 'dream;sonho'), 'ʃa:h_5b3da68a-6968-434c-b4b07f6f03dba96b': ('ʃa:h', 'sobrinho (pl ʃa̰ːh)'), 'ʃa:h_6e02a210-1c01-428c-a1b3d6080453fb64': ('ʃa:h', 'be.hungry')}",stingray;arraia
tũ_22152a27-e164-405e-b4b5-f3b9d7f6331d,"{'tũ:h_1b11b954-a8f9-47e3-8041e7ad344c4fb7': ('tũ:h', 'no.chão'), 'tũ:_22152a27-e164-405e-b4b5f3b9d7f6331e': ('tũ:', 'floor;ground'), 'tu_983b21ad-1243-49cf-850fb9211c029c38': ('tu', 'esteio')}",floor;ground
ub_73c90a3f-cfeb-471d-ae53-3c6573e4e5ec,"{'õm_31f249cf-2b84-428d-8cd9-657c8d35e6f4': ('õm', '2SG;2SG'), 'up_9453ebb2-95f3-4c63-99bef8fd8d157002': ('up', 'INTS')}",INTS;INTS
w&apos;oo_a56a5c20-7c47-4248-b98b-44682b0b31f4,"{'mooh1_f3b52f1a-d90c-47a3-a82e-0f14c1209ae3': ('mooh', 'hand;mão'), 'wooh_26bc7f23-fb0b-4d30-93e4-da9a7933066d': ('wooh', '?;sapo.da.noite')}",back;costas
w&apos;oor_3430ca49-d3b7-4b34-bff7-96d27c9662e2,"{'w’oor_3430ca49-d3b7-4b34-bff7-96d27c9662e2': ('w’oor', 'owl;coruja'), 'wo:r_987658fd-862d-4798-a95c5b4a299259c6': ('wo:r', 'espécie de árvore')}",owl;coruja
wahoo_13c033fc-79eb-4044-b6c6-fd313e1cc0fe,"{'waoo_9a9f4eb3-a9cc-48b9-863c-f0127e90e24f': ('waoo', 'weave.panacu;tecer.panacu')}",?;terrero
wajats_ad8e1685-a540-42c7-a1a6-345f1d62a409,"{'wajats2_ad8e1685-a540-42c7-a1a6-345f1d62a409': ('wajats', 'manatee;peixe-boi')}",manatee;peixe-boi
waoo_9a9f4eb3-a9cc-48b9-863c-f0127e90e24f,"{'wahoo_13c033fc-79eb-4044-b6c6-fd313e1cc0fe': ('wahoo', '?;terrero')}",weave.panacu;tecer.panacu
warahén_d19ed409-f161-40d6-90a9-dede5c019714,"{'warahen2_9f60eea4-12af-4bff-b76f-4b605295b5a8': ('warahen', 'soldier;soldado'), 'warahen1_d19ed409-f161-40d6-90a9-dede5c019714': ('warahen', 'policeman;policía')}",policeman;policía
watoor_7c591ae2-72c2-4bc3-8498-908678de5333,"{'watu:r_6c6d6af3-914f-4223-af5b893f529f5157': ('watu:r', 'macaco.sp')}",?;macaco.bicó
waw&apos;oos_713c2e49-683d-4b4c-b21a-cb6fbd07c005,"{'wawo̰:ʃ_713c2e49-683d-4b4c-b21acb6fbd07c006': ('wawo̰:ʃ', 'caba.sp')}",caba.sp
wëëm_990d5cb5-98be-420d-9662-a39d1662fc24,"{'wëm_429bd290-09e2-451d-876e-1e9f8f1d97e2': ('wëm', 'bat;morçego'), 'wyyw_53e36f05-f876-4b30-9d3d-4be4ec11a4ec': ('wyyw', 'tocandira;tocandira'), 'mỹỹm_97557290-0196-462e-8057-e1ef84dc9ee7': ('mỹỹm', 'stone.axe;machado.de.pedra'), 'wɨm_d70249ce-c638-4f54-9217c3728f3fc3e6': ('wɨm', 'quatipuru'), 'wɨ̰:m_eda10c90-25f4-4535-b7cf80e5d874e629': ('wɨ̰:m', 'siririca')}",bat;morcego
wooh_26bc7f23-fb0b-4d30-93e4-da9a7933066d,"{'mooh1_f3b52f1a-d90c-47a3-a82e-0f14c1209ae3': ('mooh', 'hand;mão'), 'w&apos;oo_a56a5c20-7c47-4248-b98b-44682b0b31f4': (""w'oo"", 'back;costas')}",?;sapo.da.noite
yt_cd8fb829-67d8-4a04-a238-3aded439a29f,"{'ɨd_81932843-b81d-48e9-988fc34c461ec696': ('ɨd', 'parte.baixa')}",under;embaixo.de
ỹỹm1_c5454b3c-10c6-4bf4-936d-38c30dd989de,"{'yb2_1cc95316-b9fe-4093-9b14-e9c016496d4a': ('yb', 'father;pai'), 'ỹỹm3_be33ca3b-f6a1-4066-b50a-97e305ec90bb': ('ỹỹm', 'wife;esposa'), 'ɨm_73d74d6f-08f3-463a-adc337a43c4c0787': ('ɨm', 'ficar'), 'ɨ̃:m_b7f8608c-1aaa-4014-b04d968cde2f7f88': ('ɨ̃:m', 'fear;ter.medo')}",esposa
