entry_id,headword,morph_type,pronunciation,variant_of,these_vars,note,sense,date,date_modified
ehõh_272fe292-0223-4908-b56f-97b4b133c35d,ehõh,stem,ehõh,"{'89b3b010-5833-4aa0-86cb-ff2294313459': {'type': '_component-lexeme', 'variant-type': 'Não indicativo'}}",,{'bibliography': 'SIL 2011'},,2018-03-08T07:17:53Z,2018-06-20T01:46:10Z
ehõõh_8a64bc2d-367b-41f9-a428-09949c286e1f,ehõõh,stem,ehõ:h,,,{'bibliography': 'SIL 2011'},['89b3b010-5833-4aa0-86cb-ff2294313459'],2018-03-08T07:17:53Z,2018-06-20T01:46:10Z
ehũũ_bf3a2c09-ff50-4944-89c6-bf4650437ac1,ehũũ,stem,ehũ:,"{'bf184f6a-a427-4cf4-832a-1021b02ff1d0': {'type': '_component-lexeme', 'variant-type': 'Não indicativo'}}",,{'bibliography': 'SIL 2011'},,2018-03-08T07:17:53Z,2018-06-20T01:46:10Z
ej_bb32a683-82cb-4f58-9c43-4bf0196986e9,ej,stem,,,,{'bibliography': 'Fieldnotes Epps/Obert; 2019'},"['8a5cf3f8-e05d-4bc2-b1ac-297efa2f2bf5', 'a0848547-2f34-4640-bbb3-534668f9d38b']",2019-11-05T14:30:09Z,2019-11-05T14:31:19Z
ejä_532c594b-61f9-462e-a732-752bf0736a08,ejä,root,ejʌ,,,{'bibliography': 'Epps/Obert; Fieldnotes 2019'},['b7011c15-b37e-41d0-9891-6ce3de8fcfa7'],2020-01-08T15:24:15Z,2020-01-08T15:25:02Z
ejäm_617a8588-a4c9-4f09-9bac-7006c8e84e31,ejäm,stem,ʔeʔjʌbm,,,{'bibliography': 'Fieldnotes Epps/Obert; 2018'},"['cb90b4c0-0aba-4155-b52c-b12c07a05d29', 'a95b720f-520f-4c1e-a1b7-8ff10b36a797']",2018-07-15T21:37:01Z,2020-01-08T15:25:51Z
ejeets_b9552483-6582-4d2b-bef6-1e4de0ab1e12,ejeets,root,eje:ɟ,,,{'bibliography': 'Epps/Obert; Fieldnotes 2019'},['6567ddd4-85ad-44f1-8404-3f48f1c49518'],2019-12-15T23:00:46Z,2019-12-31T13:58:23Z
ejẽh_4a2970f7-14e2-455c-831a-3ffc4f6cd078,ejẽh,stem,ejɛ̃h,,,{'bibliography': 'SIL 2011'},['c09b6f87-1617-4190-ac03-1c5c32b1e87f'],2018-03-08T07:17:53Z,2018-06-20T01:46:10Z
ejẽng_b646a9ff-5753-4793-9bd3-f980e9de5400,ejẽng,stem,ejɛ̃ŋ,"{'c09b6f87-1617-4190-ac03-1c5c32b1e87f': {'type': '_component-lexeme', 'variant-type': 'Não indicativo'}}",,{'bibliography': 'SIL 2011'},,2018-03-08T07:17:53Z,2018-06-20T01:46:10Z
ejóh_cd0d2eeb-7ad1-4f6f-862a-80c48b0b1aac,ejóh,stem,ejɔh,"{'bbf9ec9e-d88d-4144-b402-b8c622e69cac': {'type': '_component-lexeme', 'variant-type': 'Não indicativo'}}",,{'bibliography': 'SIL 2011'},,2018-03-08T07:17:52Z,2018-06-20T01:46:10Z
ejooh_c974a407-e86b-4fe2-9a3d-fadf2bbb7e83,ejooh,stem,ʔeˈjo:h,,,{'bibliography': 'Fieldnotes Epps/Obert; 2018'},"['bbf9ec9e-d88d-4144-b402-b8c622e69cac', 'bd47bb0a-aca3-43ae-bb06-6cd7379e2948']",2018-03-08T07:17:52Z,2018-07-10T23:13:46Z
ejoom_6619529f-3c74-4534-9c94-58b32e97e01a,ejoom,stem,ʔeʔjo:bm,,,{'bibliography': 'Fieldnotes Epps/Obert; 2018'},['9b21b6d8-442d-409d-bc46-ae2c18f0cd84'],2018-07-15T21:39:43Z,2018-07-15T21:40:28Z
ëk_ddd21a10-4d81-464a-a237-cf3195a8f0c5,ëk,stem,ʔək̚,,,,['7100abc4-9bd6-43f5-941c-96428bf53eb3'],2019-01-14T03:46:55Z,2019-01-14T03:54:30Z
ëk tyd_84595ae0-72c2-42e8-81cd-c8fa5cba2e10,ëk tyd,phrase,,,,{'bibliography': 'Fieldnotes Epps/Obert; 2018'},['3966a69b-7909-473a-8ee1-680e9c21c87b'],2018-09-04T00:48:04Z,2018-09-04T00:48:35Z
ekä_1da016b1-82e5-4aeb-997f-f4a0414d1cc7,ekä,stem,ekʌ,"{'51b22271-5de7-46ee-8e60-315236f46b28': {'type': '_component-lexeme', 'variant-type': 'Não indicativo'}}",,{'bibliography': 'SIL 2011'},,2018-03-08T07:17:52Z,2018-06-20T01:46:10Z
ekëë_94c4c70f-1fb6-4aed-bb53-f7bfc3022767,ekëë,stem,ekə:,,,{'bibliography': 'SIL 2011'},['51b22271-5de7-46ee-8e60-315236f46b28'],2018-03-08T07:17:52Z,2018-06-20T01:46:10Z
emaan_03582b22-b335-4af8-8c23-2043541e28f8,emaan,stem,ema:n,,,{'bibliography': 'SIL 2011'},['78c667fd-9fc9-4c6e-902e-65be92b2bef6'],2018-03-08T07:17:53Z,2018-06-20T01:46:10Z
enʹyyh_cbe8134d-62cd-4d0d-9468-b2c7810b1282,enʹyyh,stem,enɨ̰:h,"{'95d309a8-a9c1-4233-9460-e9a32e63560f': {'type': '_component-lexeme', 'variant-type': 'Não indicativo plural'}}",,{'bibliography': 'SIL 2011'},,2018-03-08T07:17:52Z,2018-06-20T01:46:10Z
ena_1f0430bf-ab8c-4fb5-9a88-f621fba7d9c6,ena,stem,ena,,,{'bibliography': 'SIL 2011'},['a77ea7bf-f7f2-4dc0-8588-ce5cafa93507'],2018-03-28T21:04:53Z,2018-06-20T01:46:10Z
enäh_202b8b72-addc-461d-bc6f-61c26dcf54fb,enäh,stem,enʌh,,,{'bibliography': 'SIL 2011'},['95d309a8-a9c1-4233-9460-e9a32e63560f'],2018-03-08T07:17:52Z,2018-06-20T01:46:10Z
enäm_a4ce9537-6c41-4dd3-ad67-aeda7f6cc674,enäm,root,e'nʌm,,,{'bibliography': 'Epps/Obert; Fieldnotes 2019'},"['81f0afbd-9467-4619-97e2-fa948b853d99', '63f5973d-c6cc-43fe-87f4-86380d9a5fa9']",2019-12-31T13:37:23Z,2019-12-31T13:39:06Z
eoom_e666abf2-eabe-4681-948b-72a9af0c2ed9,eoom,stem,ʔeˈʔo:bm,,,{'bibliography': 'Fieldnotes Epps/Obert; 2018'},['d53098d4-b052-402e-9be3-46b003f67c0a'],2018-07-10T13:12:30Z,2018-07-10T13:13:23Z
epóh_dca109c5-da4e-472e-84e8-927a1bcab4fb,epóh,stem,ʔeˈpɔh,,,{'bibliography': 'Fieldnotes Epps/Obert; 2018'},"['dc17573e-4b44-4ed8-827a-975638a69a0e', 'ac582354-6bc9-404a-b94d-beae0d9cf86b']",2018-03-08T07:17:53Z,2018-07-10T23:17:30Z
ër_139ca9bb-450f-4124-8497-3fa5f304fa62,ër,stem,ʔǝɾǝ,,,{'bibliography': 'Fieldnotes Epps/Obert; 2018'},['2ead3007-e5a6-45a3-bafa-401642bb2ba8'],2018-07-10T23:50:09Z,2020-01-08T19:26:05Z
erʹiih_ae31ae98-7acb-45bd-aa66-ec86365b6ebc,erʹiih,stem,eɾḭ:h,"{'c04f78de-1738-43f9-9aba-fb3f4335aef5': {'type': '_component-lexeme', 'variant-type': 'Habitual'}}",,{'bibliography': 'SIL 2011'},,2018-03-08T07:17:53Z,2018-06-20T01:46:10Z
eréd_e2d456f2-b58b-42af-8dfb-538033b5131b,eréd,stem,eɾɛd,"{'44dd6e4d-adc5-406d-9014-f21b3fff5bbd': {'type': '_component-lexeme', 'variant-type': 'Não indicativo'}}",,{'bibliography': 'SIL 2011'},,2018-03-08T07:17:53Z,2018-06-20T01:46:10Z
erét_2370f1d5-42bf-477a-bec0-cc27bf202068,erét,stem,eɾɛt,,,{'bibliography': 'SIL 2011'},['44dd6e4d-adc5-406d-9014-f21b3fff5bbd'],2018-03-08T07:17:53Z,2019-12-21T00:44:30Z
erih_fda709d5-d037-4b44-9d89-2168a98aa9c6,erih,stem,eɾih,,,{'bibliography': 'SIL 2011'},['c04f78de-1738-43f9-9aba-fb3f4335aef5'],2018-03-08T07:17:53Z,2018-06-20T01:39:36Z
erii_acd22ffd-8fe5-4349-baeb-04dca25ccb2c,erii,stem,eɾi:,"{'c04f78de-1738-43f9-9aba-fb3f4335aef5': {'type': '_component-lexeme', 'variant-type': 'Não indicativo'}}",,{'bibliography': 'SIL 2011'},,2018-03-08T07:17:53Z,2018-06-20T01:46:10Z
eriih_7b220d07-1e11-4f11-b07f-4cefc59183e6,eriih,stem,eɾi:h,"{'c04f78de-1738-43f9-9aba-fb3f4335aef5': {'type': '_component-lexeme', 'variant-type': 'Não indicativo'}}",,{'bibliography': 'SIL 2011'},,2018-03-08T07:17:53Z,2018-06-20T01:46:10Z
esʹaak_5f8affce-0fec-4b50-95ae-c2f3a8c3ad73,esʹaak,stem,eʃa̰:k,,,{'bibliography': 'SIL 2011'},['9efb0410-2dd1-424f-b9d1-3dadf8a8aa9f'],2018-03-08T07:17:52Z,2018-06-20T01:46:10Z
esʹëëb_9f29486e-c14a-498d-b807-a3b7daaa0252,esʹëëb,stem,eʃə̰:b,"{'18d91980-ef6d-425a-b7ca-30734e93614f': {'type': '_component-lexeme', 'variant-type': 'Não indicativo'}}",,{'bibliography': 'SIL 2011'},,2018-03-08T07:17:53Z,2018-06-20T01:46:10Z
esʹëëm_363933ec-b540-4639-bebe-d40ffa99ebf4,esʹëëm,stem,eʃə̰:m,,,{'bibliography': 'SIL 2011'},['ba794672-8472-4124-b5f7-1edbb9cff671'],2018-03-08T07:17:53Z,2018-06-20T01:46:10Z
esʹõõj_47398d7b-e389-44c6-af78-714635f7215e,esʹõõj,stem,eʃõ̰:j,"{'237b528b-7ef8-44c8-9738-2355398685e4': {'type': '_component-lexeme', 'variant-type': 'Não indicativo'}}",,{'bibliography': 'SIL 2011'},,2018-03-08T07:17:53Z,2018-06-20T01:46:10Z
esʹoos_22d7e1de-0605-439f-a2b0-f42c07fdc820,esʹoos,stem,eʃo̰:ʃ,"{'9d55ea25-4021-4c97-af55-30c6c927c056': {'type': '_component-lexeme', 'variant-type': 'Plural'}}",,{'bibliography': 'SIL 2011'},,2018-03-08T07:17:53Z,2018-06-20T01:46:10Z
esaag_0ac768b9-0933-4a11-90c0-4ac17d1e66f4,esaag,stem,eʃa:g,"{'9efb0410-2dd1-424f-b9d1-3dadf8a8aa9f': {'type': '_component-lexeme', 'variant-type': 'Não indicativo'}}",,{'bibliography': 'SIL 2011'},,2018-03-08T07:17:52Z,2018-06-20T01:46:10Z
esëëh_41147169-f0ca-4b81-8f59-25f9ea75d1e5,esëëh,stem,ʔeˈʃǝ:h,,,{'bibliography': 'Fieldnotes Epps/Obert; 2018'},['a14e86f8-3666-4562-9285-69f3cb6616c1'],2018-07-10T00:12:23Z,2018-07-10T00:12:57Z
esëëm_16100f6e-6631-4c79-a44b-51edf7117834,esëëm,stem,eʃə:m,"{'ba794672-8472-4124-b5f7-1edbb9cff671': {'type': '_component-lexeme', 'variant-type': 'Não indicativo'}}",,{'bibliography': 'SIL 2011'},,2018-03-08T07:17:53Z,2018-06-20T01:46:10Z
esëëp_05a5fb56-de84-4139-bc8e-7b040c572e59,esëëp,stem,eʃə:p,,,{'bibliography': 'SIL 2011'},['18d91980-ef6d-425a-b7ca-30734e93614f'],2018-03-08T07:17:53Z,2018-06-20T01:46:10Z
esëk_f4ab64fe-1bc5-4f2c-9380-673fa8b919ac,esëk,stem,eʃək,"{'eb187c04-7756-44a9-86b1-418b964a01dd': {'type': '_component-lexeme', 'variant-type': 'Plural'}}",,{'bibliography': 'SIL 2011'},,2018-03-08T07:17:52Z,2018-06-20T01:39:59Z
esĩĩn_4c031899-2d3d-4fe6-819a-76005cb92d76,esĩĩn,stem,ʔeˈʃĩ:n,,,{'bibliography': 'Fieldnotes Epps/Obert; 2018'},['2c141c62-5936-4788-9b52-0fe3f3a42093'],2018-03-08T07:17:52Z,2018-07-10T15:56:37Z
esog_0ff17dda-0edb-4fab-8d80-c392c7dffd46,esog,stem,eʃog,"{'bec9b566-b890-407f-a113-e55415975597': {'type': '_component-lexeme', 'variant-type': 'Não indicativo'}}",,{'bibliography': 'SIL 2011'},,2018-03-08T07:17:52Z,2018-06-20T01:46:10Z
esok_ef9574fd-7c87-4d19-93d3-681bd9792262,esok,stem,eʃok,,,{'bibliography': 'SIL 2011'},['bec9b566-b890-407f-a113-e55415975597'],2018-03-08T07:17:52Z,2018-06-20T01:46:10Z
esoom_643f0104-b9a7-4133-b4f9-46670305d01e,esoom,stem,ʔeˈʃo:bm,,,{'bibliography': 'Fieldnotes Epps/Obert; 2018'},['187d327c-351d-4a51-bb5e-1e87cec180ce'],2018-03-08T07:17:53Z,2018-07-10T15:59:36Z
esõõnh_e7932464-4a1c-406d-9424-b009ca00ab40,esõõnh,stem,eʃõ:ɲ,,"{'asõõnh_d8625861-b01b-44af-93d5-88d49e688367': {'type': '_component-lexeme', 'variant-type': 'Unspecified Variant'}}",{'bibliography': 'SIL 2011'},['237b528b-7ef8-44c8-9738-2355398685e4'],2018-03-08T07:17:53Z,2018-06-20T01:46:10Z
esoos_add3968e-1af1-48bc-8f56-5f24adf3025e,esoos,stem,eʃo:ʃ,,,{'bibliography': 'SIL 2011'},['9d55ea25-4021-4c97-af55-30c6c927c056'],2018-03-08T07:17:53Z,2018-06-20T01:46:10Z
esóts_dd8eac93-4aef-4404-9da4-dc21a8389f50,esóts,stem,eʃɔɟ,"{'9d55ea25-4021-4c97-af55-30c6c927c056': {'type': '_component-lexeme', 'variant-type': 'Não indicativo'}}",,{'bibliography': 'SIL 2011'},,2018-03-08T07:17:53Z,2018-06-20T01:46:10Z
etʹëë_e8722275-3877-4fed-99c7-d79cb00d40ae,etʹëë,stem,etə̰:,"{'004bf7ff-86e6-4e43-b24e-166a28b9023a': {'type': '_component-lexeme', 'variant-type': 'Não indicativo'}}",,{'bibliography': 'SIL 2011'},,2018-03-08T07:17:53Z,2018-06-20T01:46:10Z
etʹëëh1_8b0c5455-57ba-4527-b221-f5feb1dc4944,etʹëëh,stem,etə̰:h,,,{'bibliography': 'SIL 2011'},['004bf7ff-86e6-4e43-b24e-166a28b9023a'],2018-03-08T07:17:53Z,2018-06-20T01:46:10Z
etʹëëh2_fc228f01-64d1-4339-a57d-a5ac1cab8d3f,etʹëëh,stem,etə̰:h,"{'004bf7ff-86e6-4e43-b24e-166a28b9023a': {'type': '_component-lexeme', 'variant-type': 'Não indicativo'}}",,{'bibliography': 'SIL 2011'},,2018-03-08T07:17:53Z,2018-06-20T01:39:40Z
etʹẽẽh_4197a191-56a9-4b31-a19b-7db11ecd7571,etʹẽẽh,stem,etḛ̃:h,,"{'etẽẽng_a0db919e-cf78-4b10-a7cc-cca6acba0bd0': {'type': '_component-lexeme', 'variant-type': 'Não indicativo'}}",{'bibliography': 'SIL 2011'},['16ea75bd-34bc-4cde-9c54-17f1298a64d9'],2018-03-22T17:28:59Z,2018-06-20T01:46:10Z
etʹẽẽk_9ce91b9e-1b17-4b89-bea4-8a10eba076c1,etʹẽẽk,stem,etḛ̃:k,,"{'etẽẽk_cafac62b-9970-4b3d-b84b-058a5f4f5c89': {'type': '_component-lexeme', 'variant-type': 'Unspecified Variant'}}",{'bibliography': 'SIL 2011'},['b0ede0fe-0800-45cb-9fe1-00e5d67183a5'],2018-03-27T01:30:42Z,2018-06-20T01:46:10Z
etʹyy_a39997f8-1af1-4566-b7a9-c7b7b33e8687,etʹyy,stem,etɨ̰:,"{'9eb8fb8f-3e49-45aa-a76c-8512171d60e7': {'type': '_component-lexeme', 'variant-type': 'Plural'}}",,{'bibliography': 'SIL 2011'},,2018-03-08T07:17:52Z,2018-06-20T01:46:10Z
etẽẽk_cafac62b-9970-4b3d-b84b-058a5f4f5c89,etẽẽk,stem,etɛ̃:k,"{'etʹẽẽk_9ce91b9e-1b17-4b89-bea4-8a10eba076c1': {'type': '_component-lexeme', 'variant-type': 'Unspecified Variant'}}",,{'bibliography': 'SIL 2011'},,2018-03-27T01:30:54Z,2018-06-20T01:46:10Z
etẽẽng_a0db919e-cf78-4b10-a7cc-cca6acba0bd0,etẽẽng,stem,etɛ̃:ŋ,"{'etʹẽẽh_4197a191-56a9-4b31-a19b-7db11ecd7571': {'type': '_component-lexeme', 'variant-type': 'Não indicativo'}}",,{'bibliography': 'SIL 2011'},,2018-03-22T17:29:32Z,2018-06-20T01:46:10Z
ets’iip_224610c4-9086-404b-a319-cce171760df8,ets’iip,stem,ʔeʔˈtʃiʔip,,,{'bibliography': 'Fieldnotes Epps/Obert; 2018'},['113550bd-0759-4e15-b2a5-049956cbc1b5'],2018-07-07T17:59:09Z,2018-07-07T17:59:49Z
etsʹẽẽ_4cc08e25-0d5f-42c1-ad63-075b211df095,etsʹẽẽ,stem,eɟḛ̃:,"{'c182021e-4e21-4bef-8a36-872fd3dfca47': {'type': '_component-lexeme', 'variant-type': 'Não indicativo'}}",,{'bibliography': 'SIL 2011'},,2018-03-08T07:17:53Z,2018-06-20T01:46:10Z
etsʹëëk_1975647d-1f5d-470e-93b1-509b4f0e1773,etsʹëëk,stem,ʔeˈɉ’ǝʔǝk˺,,,{'bibliography': 'Fieldnotes Epps/Obert; 2018'},['c987cc54-829f-4cd0-a31f-7adf3b7383cb'],2018-03-08T07:17:53Z,2018-07-10T23:16:09Z
etsʹiip_960c07c6-153e-4dfa-a2ae-494e5b37ed87,etsʹiip,stem,eɟḭ:p,,,{'bibliography': 'SIL 2011'},['f5591d94-8100-464a-8565-8894df7da50c'],2018-03-08T07:17:53Z,2018-06-20T01:46:10Z
etsaa_7d0273f5-bfcc-4597-943c-39bb22d1dfff,etsaa,root,etɟa:,,"{'taheen n&apos;aa getsa doo_e91e270e-f253-4f7d-97e7-501f7659b3a0': {'type': '_component-lexeme', 'is-primary': 'true', 'complex-form-type': 'Unspecified Complex Form'}}",{'bibliography': 'Epps;Obert; Fieldnotes 2019'},['e001a365-37bd-4697-a3e2-a579566b2134'],2019-11-21T21:47:27Z,2019-11-21T21:48:48Z
etsẽẽ_3c9fcac0-22c9-49be-a2d2-1be15de41af7,etsẽẽ,stem,eɟɛ̃:,,,{'bibliography': 'SIL 2011'},['c182021e-4e21-4bef-8a36-872fd3dfca47'],2018-03-08T07:17:53Z,2018-06-20T01:46:10Z
etsén_412c9d80-d967-4e56-9853-38c91ef3e7e0,etsén,stem,ʔeˈtʃ’ɛdn,,"{'ji etsen dooh_a752ee65-1d41-4313-b34f-bf4fb2d8760e': {'type': '_component-lexeme', 'complex-form-type': 'Unspecified Complex Form'}}",{'bibliography': 'Fieldnotes Epps/Obert; 2018'},"['1f28a180-d670-4a3c-b78d-affe87b98f8a', '2561994b-2c73-4434-a5b9-7bb97708e820']",2018-07-09T23:50:13Z,2019-11-21T22:03:05Z
etsoos_16359e87-c88a-48ca-b5dd-a04ea7d5f6cd,etsoos,stem,ʔeˈɉ’o:ʃ,,,{'bibliography': 'Fieldnotes Epps/Obert; 2018'},['9cefa735-d18d-434b-bde0-61102d140d37'],2018-07-10T23:07:33Z,2018-07-10T23:08:21Z
ety_047db998-72df-46aa-a083-13e0b004ec6c,ety,stem,etɨ,"{'9eb8fb8f-3e49-45aa-a76c-8512171d60e7': {'type': '_component-lexeme', 'variant-type': 'Não indicativo'}}",,{'bibliography': 'SIL 2011'},,2018-03-08T07:17:52Z,2018-06-20T01:46:10Z
etyy_d3ed1004-2b4c-480f-85bc-2da46c75a6b8,etyy,stem,etɨ:,,,{'bibliography': 'SIL 2011'},['9eb8fb8f-3e49-45aa-a76c-8512171d60e7'],2018-03-08T07:17:52Z,2018-06-20T01:46:10Z
ewʹoop_aa484e52-5ec5-4386-8ced-13080fe509af,ewʹoop,stem,ʔeˈwoʔop˺,,"{'awoob_d3d5776a-9436-4663-adca-234b779ecc89': {'type': '_component-lexeme', 'variant-type': 'Unspecified Variant'}}",{'bibliography': 'Fieldnotes Epps/Obert; 2018'},['30b6b00e-35b7-4f21-b03c-a7e38c3e76cd'],2018-03-08T07:17:53Z,2018-07-09T13:54:20Z
ewëëh_68759777-dfed-4334-bd06-2065377188aa,ewëëh,stem,,"{'aeh_3d0b7e07-8f49-48f7-afb4-c7e4cf0c3802': {'type': '_component-lexeme', 'variant-type': 'Unspecified Variant'}}",,,,2019-11-05T16:08:42Z,2019-11-05T16:08:42Z
ewëën_cf2ba2cf-1b12-4871-8529-c04cfe09aa5f,ewëën,stem,ewə:n,,,{'bibliography': 'SIL 2011'},['576d82b4-95b9-46c6-8b26-e78d948cb115'],2018-03-08T07:17:53Z,2018-06-20T01:46:10Z
eỹm_e0157363-f854-42f4-acfa-dedc5b175515,eỹm,stem,eɨ̃m,"{'9681fbe7-274e-4fa3-b556-45e7f319a185': {'type': '_component-lexeme', 'variant-type': 'Não indicativo'}}",,{'bibliography': 'SIL 2011'},,2018-03-08T07:17:52Z,2018-06-20T01:46:10Z
eỹỹm2_b7f8608c-1aaa-4014-b04d-968cde2f7f87,eỹỹm,stem,eɨ̃:m,,,"{'bibliography': 'Epps/Obert; fieldnotes 2019, SIL 2011'}",['b3209c8e-3460-48bd-8ce6-2ecd3acfb90d'],2018-03-08T07:17:53Z,2019-11-11T00:32:55Z
eỹỹm1_db33bb76-0902-4cd5-a8db-eb1f7bdaefba,eỹỹm,stem,ʔeˈʔɨ̃:m,,,{'bibliography': 'Fieldnotes Epps/Obert; 2018'},"['9681fbe7-274e-4fa3-b556-45e7f319a185', '67c688ee-3388-429c-906f-fc98099453ad']",2018-03-08T07:17:52Z,2019-11-11T00:31:59Z
g&apos;aad_ea94d6c7-c31e-417e-a17f-4f560dc6bffa,g'aad,root,k'aʔad,,,,['b7c06545-a881-463e-a67f-258e72ae3763'],2019-12-21T21:11:40Z,2019-12-21T21:12:54Z
g&apos;aad hẽnh_a823ec1b-7c9e-457a-8b30-7bd4fa76f088,g'aad hẽnh,phrase,k'aʔad hɛ̃ɲ,,,{'bibliography': 'Epps/Obert; Fieldnotes 2019'},['55b8d752-142d-42f1-b9f2-d9f7dcc3c2ef'],2018-03-08T07:17:53Z,2019-12-21T21:15:52Z
gʹẽẽ2_bb15228e-b935-4dde-918a-fc235e9393cd,gʹẽẽ,stem,gḛ̃:,,,{'bibliography': 'SIL 2011'},['18607acf-e7ee-44d5-81cf-6dcfbc8298b0'],2018-03-08T07:17:53Z,2018-06-20T01:46:10Z
gʹõõh_eb41f0ed-d6f9-4d6e-85b3-36781b9f4840,gʹõõh,stem,gõ̰:h,,,{'bibliography': 'SIL 2011'},['fb8a364a-20b0-4a9d-89a7-a2aec9e384b4'],2018-03-08T07:17:53Z,2018-06-20T01:46:10Z
ga_3a3057b8-06f5-4c13-8074-15a199fc3bb5,ga,stem,ga,,,{'bibliography': 'Weir 1990'},['903adfbe-343b-4267-b1a1-10e5581a01b6'],2018-03-28T21:04:18Z,2018-06-20T01:06:55Z
gä_8c3e9683-efa0-43fd-b2c6-7fb130828ae8,gä,stem,gʌ,,,"{'bibliography': 'SIL 2011', 'Note': 'Weir 1986 (gʉ)'}",['e8fdaa09-effb-413a-b981-cc07f2c1760a'],2018-03-08T07:17:53Z,2018-06-20T01:46:10Z
gadʹẽẽ_31ec894a-0475-48de-9d61-b2a12b3a0778,gadʹẽẽ,stem,gadḛ̃:,"{'ace4a8e2-a5e5-4723-bf0e-83cee47e98ba': {'type': '_component-lexeme', 'variant-type': 'Não indicativo'}}",,{'bibliography': 'SIL 2011'},,2018-03-08T07:17:53Z,2018-06-20T01:46:10Z
gada_79da67ca-9ef7-4e25-9934-3fa80326f1e7,gada,stem,gada,,,{'bibliography': 'SIL 2011'},['a8001b80-aea8-4a40-af26-d4a9e704890f'],2018-03-08T07:17:52Z,2018-06-20T01:46:10Z
gadaa_17659126-2402-4a4a-bc5a-71c1e9e0734f,gadaa,stem,gada:,"{'a8001b80-aea8-4a40-af26-d4a9e704890f': {'type': '_component-lexeme', 'variant-type': 'Não indicativo'}}",,{'bibliography': 'SIL 2011'},,2018-03-08T07:17:52Z,2018-06-20T01:46:10Z
gadẽẽ_db5a6e7e-9de8-4d46-9bee-a9b8d6999741,gadẽẽ,stem,gadɛ̃:,,,{'bibliography': 'SIL 2011'},['ace4a8e2-a5e5-4723-bf0e-83cee47e98ba'],2018-03-08T07:17:53Z,2018-06-20T01:46:10Z
gadep’aah_e6ee1ebc-3879-4131-aaac-57b58e115be0,gadep’aah,stem,k’adeˈpaʔah,,,{'bibliography': 'Fieldnotes Epps/Obert; 2018'},['87619968-796b-456c-bb8a-d6c609145a1e'],2018-07-10T23:08:56Z,2018-07-10T23:09:41Z
gadoo_9dc76677-06be-4cce-aace-6032dbaa3765,gadoo,stem,k'ado:,"{'kyyh_abaed6a6-acab-4bad-9909-83f48cf3c884': {'type': '_component-lexeme', 'is-primary': 'true', 'complex-form-type': 'Unspecified Complex Form'}}",,{'bibliography': 'Epps/Obert; fieldnotes 2019'},['28973668-89ef-4c73-8e07-ae0e7f14136d'],2019-11-06T15:01:34Z,2019-11-06T15:02:32Z
gagããm_9586128d-3a48-4a17-8edb-6ba1b01ee47d,gagããm,stem,gagã:m,,,{'bibliography': 'SIL 2011'},['cd2f91cd-cfee-4d62-899c-5b7f35a7c2fb'],2018-03-08T07:17:53Z,2018-06-20T01:46:10Z
gagoos_de997ca7-a685-4d77-b111-15c3c63971fc,gagoos,stem,k’aʔˈk’o:ʃ,,,{'bibliography': 'Fieldnotes Epps/Obert; 2018'},['ffdf2416-6710-43d8-87b9-8e418a0f463f'],2018-07-10T00:11:03Z,2018-07-10T00:11:53Z
gahõ_318e6d4d-a9e5-4040-959a-a584e218621d,gahõ,stem,gahõ,"{'e319da77-1fc1-4adb-91d9-61a158dc0da8': {'type': '_component-lexeme', 'variant-type': 'Não indicativo'}}",,{'bibliography': 'SIL 2011'},,2018-03-08T07:17:53Z,2018-06-20T01:46:10Z
gahõh_7b6d0386-b6e8-493c-9fa8-4369a9497543,gahõh,stem,gahõh,"{'e319da77-1fc1-4adb-91d9-61a158dc0da8': {'type': '_component-lexeme', 'variant-type': 'Não indicativo'}}",,{'bibliography': 'SIL 2011'},,2018-03-08T07:17:53Z,2018-06-20T01:46:10Z
gahõõh_e0491dc8-f388-4a44-b49f-9a41f3b1e52a,gahõõh,stem,gahõ:h,,,{'bibliography': 'SIL 2011'},['e319da77-1fc1-4adb-91d9-61a158dc0da8'],2018-03-08T07:17:53Z,2018-06-20T01:46:10Z
gajʹeej_0370d9a3-7912-458c-bb70-6097fb5de782,gajʹeej,stem,gajḛ:j,"{'f7801daa-0d39-48f9-9f63-f852c4125e16': {'type': '_component-lexeme', 'variant-type': 'Não indicativo'}}",,{'bibliography': 'SIL 2011'},,2018-03-08T07:17:53Z,2018-06-20T01:46:10Z
gajeenh_7ed65294-18c4-4aec-a788-637cd21a6b3a,gajeenh,stem,gaje:ɲ,,,{'bibliography': 'SIL 2011'},['f7801daa-0d39-48f9-9f63-f852c4125e16'],2018-03-08T07:17:53Z,2018-06-20T01:46:10Z
gajénh_dd695d2b-de3a-48cb-8d65-cc1432ed82da,gajénh,stem,gajɛɲ,"{'f7801daa-0d39-48f9-9f63-f852c4125e16': {'type': '_component-lexeme', 'variant-type': 'Habitual'}}",,{'bibliography': 'SIL 2011'},,2018-03-08T07:17:53Z,2018-06-20T01:46:10Z
ga̰ɟ_07f4b7eb-2a95-4855-9a4d-8837b5a4006e,ga̰ɟ,stem,,,,,['5a92a4b9-5c68-4cbb-8d09-4b2115434816'],2018-06-20T05:09:53Z,2018-06-20T05:09:53Z
